ids,target,prediction
str_m2_o1_o11_pcu_sym.69,0.592853,0.5335056
str_m2_o1_o11_pcu_sym.69,2.278386,2.5949428
str_m2_o1_o12_pcu_sym.22,0.168707,0.17101258
str_m2_o1_o12_pcu_sym.22,0.446243,0.50327176
str_m2_o1_o12_pcu_sym.22,2.453363,2.5647094
str_m2_o1_o13_pcu_sym.119,0.229511,0.25182742
str_m2_o1_o13_pcu_sym.119,0.617211,0.58408564
str_m2_o1_o13_pcu_sym.119,2.429372,2.6455219
str_m2_o1_o13_pcu_sym.147,0.258324,0.25268668
str_m2_o1_o13_pcu_sym.147,0.68542,0.5849435
str_m2_o1_o13_pcu_sym.147,2.389353,2.6463828
str_m2_o1_o13_pcu_sym.158,0.283531,0.31298274
str_m2_o1_o13_pcu_sym.158,2.49604,2.706677
str_m2_o1_o13_pcu_sym.167,0.301268,0.25653714
str_m2_o1_o13_pcu_sym.167,2.537585,2.6502335
str_m2_o1_o13_pcu_sym.98,0.258033,0.32528037
str_m2_o1_o13_pcu_sym.98,0.605085,0.65753907
str_m2_o1_o13_pcu_sym.98,2.392272,2.7189758
str_m2_o1_o14_pcu_sym.107,0.185199,0.16825265
str_m2_o1_o14_pcu_sym.107,2.299295,2.5619469
str_m2_o1_o14_pcu_sym.156,0.579731,0.58200854
str_m2_o1_o14_pcu_sym.156,2.699475,2.643446
str_m2_o1_o14_pcu_sym.158,0.546122,0.56026286
str_m2_o1_o14_pcu_sym.158,2.433683,2.6217005
str_m2_o1_o14_pcu_sym.161,0.304135,0.2784931
str_m2_o1_o14_pcu_sym.161,0.537857,0.6107518
str_m2_o1_o14_pcu_sym.169,0.406243,0.31579798
str_m2_o1_o14_pcu_sym.169,3.212548,2.7094936
str_m2_o1_o14_pcu_sym.191,0.431462,0.26433152
str_m2_o1_o14_pcu_sym.191,2.543723,2.6580286
str_m2_o1_o14_pcu_sym.212,0.365275,0.28798312
str_m2_o1_o14_pcu_sym.212,2.567545,2.6816788
str_m2_o1_o14_pcu_sym.214,0.460978,0.27905577
str_m2_o1_o14_pcu_sym.214,0.6478,0.61131305
str_m2_o1_o14_pcu_sym.214,3.611245,2.6727517
str_m2_o1_o14_pcu_sym.41,0.239116,0.3051316
str_m2_o1_o14_pcu_sym.49,0.214871,0.32445115
str_m2_o1_o14_pcu_sym.49,2.265701,2.718148
str_m2_o1_o14_pcu_sym.54,0.205065,0.2911994
str_m2_o1_o14_pcu_sym.54,0.492716,0.6234581
str_m2_o1_o14_pcu_sym.54,3.015104,2.684896
str_m2_o1_o14_pcu_sym.64,0.214828,0.24060649
str_m2_o1_o14_pcu_sym.64,2.864196,2.634303
str_m2_o1_o14_pcu_sym.65,0.246963,0.3189432
str_m2_o1_o14_pcu_sym.65,0.477591,0.65120095
str_m2_o1_o14_pcu_sym.65,2.452511,2.7126396
str_m2_o1_o14_pcu_sym.79,0.473888,0.5772225
str_m2_o1_o16_pcu_sym.109,0.234032,0.3453943
str_m2_o1_o16_pcu_sym.109,0.602048,0.6776511
str_m2_o1_o16_pcu_sym.109,2.580498,2.7390893
str_m2_o1_o16_pcu_sym.162,0.373772,0.28708047
str_m2_o1_o16_pcu_sym.162,0.7288,0.61933774
str_m2_o1_o16_pcu_sym.162,3.441565,2.6807747
str_m2_o1_o16_pcu_sym.248,0.529881,0.506643
str_m2_o1_o16_pcu_sym.248,2.349926,2.5680804
str_m2_o1_o17_pcu_sym.10,0.510828,0.5520322
str_m2_o1_o17_pcu_sym.10,2.431809,2.6134691
str_m2_o1_o17_pcu_sym.137,0.231522,0.41608542
str_m2_o1_o17_pcu_sym.137,0.667957,0.7483441
str_m2_o1_o17_pcu_sym.137,2.297855,2.8097816
str_m2_o1_o17_pcu_sym.141,0.216255,0.29260653
str_m2_o1_o17_pcu_sym.141,0.51621,0.6248638
str_m2_o1_o17_pcu_sym.141,2.462956,2.686302
str_m2_o1_o17_pcu_sym.15,0.455024,0.2104041
str_m2_o1_o17_pcu_sym.15,0.868489,0.5426628
str_m2_o1_o17_pcu_sym.15,2.701092,2.6040998
str_m2_o1_o17_pcu_sym.161,0.348241,0.2419874
str_m2_o1_o17_pcu_sym.161,0.469179,0.57424515
str_m2_o1_o17_pcu_sym.167,0.267628,0.20210952
str_m2_o1_o17_pcu_sym.167,0.440065,0.5343668
str_m2_o1_o17_pcu_sym.167,2.533178,2.5958061
str_m2_o1_o17_pcu_sym.173,0.324351,0.3176853
str_m2_o1_o17_pcu_sym.173,0.42804,0.64994353
str_m2_o1_o17_pcu_sym.173,2.453913,2.7113807
str_m2_o1_o17_pcu_sym.192,0.194254,0.29076546
str_m2_o1_o17_pcu_sym.192,0.644926,0.62302417
str_m2_o1_o17_pcu_sym.192,2.424739,2.684461
str_m2_o1_o17_pcu_sym.193,0.741885,0.70389146
str_m2_o1_o17_pcu_sym.193,3.031308,2.7653306
str_m2_o1_o17_pcu_sym.200,0.287643,0.23458594
str_m2_o1_o17_pcu_sym.200,0.591009,0.5668418
str_m2_o1_o17_pcu_sym.211,0.256625,0.3962819
str_m2_o1_o17_pcu_sym.211,0.64423,0.7285387
str_m2_o1_o17_pcu_sym.211,2.52392,2.7899766
str_m2_o1_o17_pcu_sym.216,0.682753,0.57624406
str_m2_o1_o17_pcu_sym.216,2.455207,2.6376824
str_m2_o1_o17_pcu_sym.63,0.215948,0.27542323
str_m2_o1_o17_pcu_sym.63,0.695682,0.6076829
str_m2_o1_o17_pcu_sym.66,0.32079,0.34802312
str_m2_o1_o17_pcu_sym.66,0.554215,0.6802828
str_m2_o1_o17_pcu_sym.66,2.46195,2.74172
str_m2_o1_o17_pcu_sym.71,0.673604,0.60370845
str_m2_o1_o17_pcu_sym.71,3.033593,2.665147
str_m2_o1_o17_pcu_sym.94,0.172487,0.25085324
str_m2_o1_o17_pcu_sym.94,0.545172,0.583111
str_m2_o1_o17_pcu_sym.94,2.408002,2.6445487
str_m2_o1_o18_pcu_sym.152,0.283468,0.20521802
str_m2_o1_o18_pcu_sym.152,0.589834,0.5374748
str_m2_o1_o18_pcu_sym.152,2.877367,2.5989125
str_m2_o1_o18_pcu_sym.21,0.222742,0.21578807
str_m2_o1_o18_pcu_sym.21,0.420006,0.5480458
str_m2_o1_o18_pcu_sym.21,2.37232,2.6094842
str_m2_o1_o18_pcu_sym.56,0.183565,0.21986026
str_m2_o1_o18_pcu_sym.56,0.675558,0.55211943
str_m2_o1_o18_pcu_sym.6,0.235285,0.19579524
str_m2_o1_o18_pcu_sym.6,0.617353,0.5280525
str_m2_o1_o18_pcu_sym.60,0.285117,0.23176402
str_m2_o1_o18_pcu_sym.60,0.5235,0.5640237
str_m2_o1_o18_pcu_sym.65,0.534809,0.54521626
str_m2_o1_o18_pcu_sym.65,2.835633,2.6066527
str_m2_o1_o18_pcu_sym.76,0.26939,0.20137566
str_m2_o1_o18_pcu_sym.76,0.539534,0.53363484
str_m2_o1_o19_pcu_sym.23,2.676257,2.659547
str_m2_o1_o2_pcu_sym.73,0.297231,0.13283461
str_m2_o1_o2_pcu_sym.73,2.507636,2.52653
str_m2_o1_o2_pcu_sym.81,0.239579,0.17547148
str_m2_o1_o2_pcu_sym.81,0.554294,0.50772876
str_m2_o1_o2_pcu_sym.81,2.42295,2.5691674
str_m2_o1_o21_pcu_sym.109,0.207383,0.1259796
str_m2_o1_o21_pcu_sym.109,0.479019,0.4582383
str_m2_o1_o21_pcu_sym.109,2.298005,2.5196748
str_m2_o1_o22_pcu_sym.107,0.267449,0.17917937
str_m2_o1_o22_pcu_sym.107,2.458736,2.5728755
str_m2_o1_o22_pcu_sym.145,0.290119,0.26011437
str_m2_o1_o22_pcu_sym.145,0.470921,0.59237164
str_m2_o1_o22_pcu_sym.145,2.726256,2.6538086
str_m2_o1_o22_pcu_sym.17,2.478108,2.6122487
str_m2_o1_o22_pcu_sym.19,0.24644,0.23800772
str_m2_o1_o22_pcu_sym.19,2.808267,2.6317034
str_m2_o1_o23_pcu_sym.119,0.589708,0.42788762
str_m2_o1_o24_pcu_sym.94,0.36234,0.25709838
str_m2_o1_o24_pcu_sym.94,0.524706,0.58935565
str_m2_o1_o25_pcu_sym.248,0.210208,0.17714804
str_m2_o1_o25_pcu_sym.248,0.537238,0.50940627
str_m2_o1_o28_pcu_sym.114,2.352409,2.493087
str_m2_o1_o28_pcu_sym.145,0.300209,0.23333758
str_m2_o1_o28_pcu_sym.145,0.595989,0.5655963
str_m2_o1_o28_pcu_sym.145,2.49753,2.6270335
str_m2_o1_o28_pcu_sym.63,0.287775,0.22188586
str_m2_o1_o28_pcu_sym.63,0.725776,0.5541441
str_m2_o1_o28_pcu_sym.63,2.756601,2.6155813
str_m2_o1_o29_pcu_sym.238,0.228487,0.31862563
str_m2_o1_o29_pcu_sym.238,0.544968,0.6508834
str_m2_o1_o29_pcu_sym.238,2.552804,2.7123203
str_m2_o1_o29_pcu_sym.35,0.253977,0.31891936
str_m2_o1_o29_pcu_sym.35,0.478339,0.65117615
str_m2_o1_o29_pcu_sym.35,3.015359,2.7126138
str_m2_o1_o29_pcu_sym.79,0.189522,0.3253128
str_m2_o1_o29_pcu_sym.79,0.625859,0.6575691
str_m2_o1_o29_pcu_sym.79,2.422781,2.7190073
str_m2_o1_o4_pcu_sym.143,0.3972,0.2622711
str_m2_o1_o4_pcu_sym.143,0.711953,0.59452885
str_m2_o1_o4_pcu_sym.143,2.934106,2.6559668
str_m2_o1_o4_pcu_sym.168,0.253257,0.27960986
str_m2_o1_o4_pcu_sym.168,0.506821,0.6118676
str_m2_o1_o4_pcu_sym.168,2.356297,2.6733046
str_m2_o1_o4_pcu_sym.17,0.422634,0.22318572
str_m2_o1_o4_pcu_sym.17,0.584703,0.55544394
str_m2_o1_o4_pcu_sym.17,2.525979,2.6168816
str_m2_o1_o4_pcu_sym.170,0.18312,0.22031707
str_m2_o1_o4_pcu_sym.170,0.425844,0.5525753
str_m2_o1_o4_pcu_sym.170,2.844319,2.6140132
str_m2_o1_o4_pcu_sym.201,0.236607,0.25204676
str_m2_o1_o4_pcu_sym.201,0.558825,0.58430547
str_m2_o1_o4_pcu_sym.201,2.300103,2.6457422
str_m2_o1_o4_pcu_sym.53,0.587285,0.23778886
str_m2_o1_o4_pcu_sym.53,0.747262,0.5700466
str_m2_o1_o4_pcu_sym.53,2.676184,2.6314843
str_m2_o1_o5_pcu_sym.14,3.175439,2.641233
str_m2_o1_o5_pcu_sym.16,0.774556,0.6600463
str_m2_o1_o5_pcu_sym.16,2.76157,2.721484
str_m2_o1_o5_pcu_sym.26,0.243292,0.2495839
str_m2_o1_o5_pcu_sym.26,0.415752,0.5818412
str_m2_o1_o5_pcu_sym.26,2.487218,2.6432788
str_m2_o1_o5_pcu_sym.29,0.535029,0.23106259
str_m2_o1_o5_pcu_sym.29,0.865119,0.56332034
str_m2_o1_o5_pcu_sym.29,3.438125,2.6247559
str_m2_o1_o5_pcu_sym.53,0.523278,0.57017154
str_m2_o1_o5_pcu_sym.53,2.444173,2.6316094
str_m2_o1_o5_pcu_sym.57,0.223245,0.31083077
str_m2_o1_o5_pcu_sym.57,0.592724,0.64308804
str_m2_o1_o5_pcu_sym.73,0.277416,0.27782506
str_m2_o1_o5_pcu_sym.73,0.494001,0.6100823
str_m2_o1_o5_pcu_sym.73,2.695015,2.67152
str_m2_o1_o5_pcu_sym.96,0.336458,0.23232192
str_m2_o1_o5_pcu_sym.96,3.853379,2.626018
str_m2_o1_o6_pcu_sym.108,0.198869,0.16349858
str_m2_o1_o6_pcu_sym.108,2.381229,2.557194
str_m2_o1_o6_pcu_sym.128,0.17365,0.14365548
str_m2_o1_o8_pcu_sym.196,0.269865,0.10440272
str_m2_o1_o8_pcu_sym.196,0.55503,0.43665951
str_m2_o1_o8_pcu_sym.196,2.415495,2.4980986
str_m2_o1_o9_pcu_sym.112,0.206234,0.21883553
str_m2_o1_o9_pcu_sym.112,0.58393,0.55109423
str_m2_o1_o9_pcu_sym.112,2.429143,2.6125321
str_m2_o1_o9_pcu_sym.16,0.194425,0.22158927
str_m2_o1_o9_pcu_sym.16,0.529578,0.5538475
str_m2_o1_o9_pcu_sym.16,2.785036,2.6152854
str_m2_o1_o9_pcu_sym.176,0.243309,0.25188464
str_m2_o1_o9_pcu_sym.176,0.476219,0.5841438
str_m2_o1_o9_pcu_sym.176,2.626968,2.645582
str_m2_o1_o9_pcu_sym.22,0.307087,0.26320666
str_m2_o1_o9_pcu_sym.22,0.552666,0.5954649
str_m2_o1_o9_pcu_sym.22,2.388303,2.656903
str_m2_o1_o9_pcu_sym.23,0.23365,0.2819187
str_m2_o1_o9_pcu_sym.23,2.516943,2.6756139
str_m2_o1_o9_pcu_sym.28,0.252695,0.23861808
str_m2_o1_o9_pcu_sym.28,0.542388,0.5708763
str_m2_o1_o9_pcu_sym.28,2.344158,2.632314
str_m2_o1_o9_pcu_sym.46,0.441732,0.3738162
str_m2_o1_o9_pcu_sym.46,2.954139,2.7675128
str_m2_o10_o13_pcu_sym.143,0.589252,0.43930835
str_m2_o10_o13_pcu_sym.143,2.505785,2.500746
str_m2_o10_o13_pcu_sym.159,3.035865,2.6809473
str_m2_o10_o13_pcu_sym.18,0.252755,0.22061127
str_m2_o10_o13_pcu_sym.18,0.504391,0.5528709
str_m2_o10_o13_pcu_sym.18,2.357023,2.614308
str_m2_o10_o13_pcu_sym.208,0.19245,0.07955903
str_m2_o10_o13_pcu_sym.208,2.396888,2.4732556
str_m2_o10_o13_pcu_sym.212,0.063844,0.2204873
str_m2_o10_o13_pcu_sym.212,0.219229,0.5527441
str_m2_o10_o13_pcu_sym.212,2.271173,2.614182
str_m2_o10_o13_pcu_sym.54,0.276966,0.15086955
str_m2_o10_o13_pcu_sym.54,0.832109,0.48312825
str_m2_o10_o13_pcu_sym.54,2.395882,2.5445645
str_m2_o10_o13_pcu_sym.56,0.257745,0.22351807
str_m2_o10_o13_pcu_sym.56,0.58487,0.55577534
str_m2_o10_o13_pcu_sym.56,2.320421,2.6172144
str_m2_o10_o13_pcu_sym.79,0.366383,0.21075791
str_m2_o10_o13_pcu_sym.79,0.860809,0.5430166
str_m2_o10_o14_pcu_sym.11,0.306009,0.3754813
str_m2_o10_o14_pcu_sym.11,0.396634,0.70774
str_m2_o10_o14_pcu_sym.137,2.673652,2.7467704
str_m2_o10_o14_pcu_sym.142,0.436874,0.41596144
str_m2_o10_o14_pcu_sym.142,0.634891,0.7482192
str_m2_o10_o14_pcu_sym.142,2.756225,2.8096578
str_m2_o10_o14_pcu_sym.146,0.14044,0.24835795
str_m2_o10_o14_pcu_sym.146,2.262675,2.6420536
str_m2_o10_o14_pcu_sym.154,0.662417,0.7120144
str_m2_o10_o14_pcu_sym.154,2.230682,2.7734528
str_m2_o10_o14_pcu_sym.166,0.360773,0.3793928
str_m2_o10_o14_pcu_sym.177,0.276574,0.26659077
str_m2_o10_o14_pcu_sym.177,2.511992,2.6602862
str_m2_o10_o14_pcu_sym.19,0.259373,0.24889201
str_m2_o10_o14_pcu_sym.19,0.532601,0.58114976
str_m2_o10_o14_pcu_sym.19,2.320405,2.6425867
str_m2_o10_o14_pcu_sym.4,0.287223,0.27371806
str_m2_o10_o14_pcu_sym.4,0.402835,0.6059758
str_m2_o10_o14_pcu_sym.4,2.377639,2.6674137
str_m2_o10_o14_pcu_sym.7,0.271957,0.32039613
str_m2_o10_o14_pcu_sym.7,0.565667,0.6526548
str_m2_o10_o14_pcu_sym.7,2.63502,2.7140915
str_m2_o10_o14_pcu_sym.96,0.366098,0.28829592
str_m2_o10_o16_pcu_sym.1,0.610589,0.4840867
str_m2_o10_o16_pcu_sym.1,2.375231,2.5455225
str_m2_o10_o16_pcu_sym.101,0.689572,0.4923765
str_m2_o10_o16_pcu_sym.110,0.324052,0.18322343
str_m2_o10_o16_pcu_sym.110,0.817037,0.51548165
str_m2_o10_o16_pcu_sym.110,2.392945,2.5769196
str_m2_o10_o16_pcu_sym.150,0.322796,0.14693612
str_m2_o10_o16_pcu_sym.150,0.638727,0.4791934
str_m2_o10_o16_pcu_sym.150,2.443559,2.5406313
str_m2_o10_o16_pcu_sym.161,2.596788,2.6545594
str_m2_o10_o16_pcu_sym.192,0.238583,0.29537982
str_m2_o10_o16_pcu_sym.192,0.369473,0.6276371
str_m2_o10_o16_pcu_sym.2,0.355542,0.15739363
str_m2_o10_o16_pcu_sym.2,2.412853,2.551089
str_m2_o10_o16_pcu_sym.25,0.540762,0.50220126
str_m2_o10_o16_pcu_sym.25,2.590412,2.5636396
str_m2_o10_o16_pcu_sym.26,0.257748,0.13309687
str_m2_o10_o16_pcu_sym.26,0.528924,0.46535414
str_m2_o10_o16_pcu_sym.34,0.629573,0.51309174
str_m2_o10_o16_pcu_sym.34,2.661632,2.57453
str_m2_o10_o16_pcu_sym.7,0.43221,0.277188
str_m2_o10_o16_pcu_sym.7,0.798406,0.6094448
str_m2_o10_o16_pcu_sym.71,0.418184,0.19462413
str_m2_o10_o16_pcu_sym.71,0.757795,0.5268833
str_m2_o10_o16_pcu_sym.71,2.660408,2.5883214
str_m2_o10_o17_pcu_sym.101,0.962027,0.8109061
str_m2_o10_o17_pcu_sym.101,2.876202,2.8723423
str_m2_o10_o17_pcu_sym.105,1.060381,0.6684801
str_m2_o10_o17_pcu_sym.105,1.664253,1.0007379
str_m2_o10_o17_pcu_sym.105,4.313933,3.0621755
str_m2_o10_o17_pcu_sym.106,0.243534,0.4381191
str_m2_o10_o17_pcu_sym.106,0.649039,0.7703764
str_m2_o10_o17_pcu_sym.106,2.631822,2.8318138
str_m2_o10_o17_pcu_sym.115,0.462779,0.39652938
str_m2_o10_o17_pcu_sym.115,0.943689,0.72878903
str_m2_o10_o17_pcu_sym.115,3.050329,2.790226
str_m2_o10_o17_pcu_sym.12,0.329836,0.7902762
str_m2_o10_o17_pcu_sym.12,2.617326,2.8517125
str_m2_o10_o17_pcu_sym.123,0.683911,0.57075995
str_m2_o10_o17_pcu_sym.123,0.96485,0.9030182
str_m2_o10_o17_pcu_sym.123,3.32905,2.9644554
str_m2_o10_o17_pcu_sym.129,1.164935,0.8845965
str_m2_o10_o17_pcu_sym.129,1.610427,1.2168548
str_m2_o10_o17_pcu_sym.129,4.863921,3.278292
str_m2_o10_o17_pcu_sym.131,0.348888,0.5875384
str_m2_o10_o17_pcu_sym.131,0.714969,0.91979617
str_m2_o10_o17_pcu_sym.131,3.361227,2.9812348
str_m2_o10_o17_pcu_sym.137,0.239014,0.62290925
str_m2_o10_o17_pcu_sym.137,0.540685,0.9551665
str_m2_o10_o17_pcu_sym.137,2.898642,3.0166047
str_m2_o10_o17_pcu_sym.138,0.603679,0.7701437
str_m2_o10_o17_pcu_sym.138,1.229457,1.102402
str_m2_o10_o17_pcu_sym.143,0.2684,0.4378683
str_m2_o10_o17_pcu_sym.143,0.498261,0.77012604
str_m2_o10_o17_pcu_sym.143,2.322678,2.831564
str_m2_o10_o17_pcu_sym.154,0.937342,0.62580556
str_m2_o10_o17_pcu_sym.154,1.396767,0.95806426
str_m2_o10_o17_pcu_sym.154,3.076206,3.019501
str_m2_o10_o17_pcu_sym.155,0.694103,0.5902311
str_m2_o10_o17_pcu_sym.155,1.188179,0.9224903
str_m2_o10_o17_pcu_sym.159,0.919362,0.66206855
str_m2_o10_o17_pcu_sym.159,1.154527,0.99432486
str_m2_o10_o17_pcu_sym.159,3.469668,3.0557635
str_m2_o10_o17_pcu_sym.162,0.533907,0.66248435
str_m2_o10_o17_pcu_sym.162,0.973998,0.9947426
str_m2_o10_o17_pcu_sym.162,3.806686,3.0561798
str_m2_o10_o17_pcu_sym.163,0.438897,0.5185749
str_m2_o10_o17_pcu_sym.163,0.803761,0.85083264
str_m2_o10_o17_pcu_sym.163,2.991198,2.9122705
str_m2_o10_o17_pcu_sym.164,0.736979,0.72333354
str_m2_o10_o17_pcu_sym.164,1.15624,1.0555913
str_m2_o10_o17_pcu_sym.166,0.772346,1.001344
str_m2_o10_o17_pcu_sym.167,0.759222,0.5954177
str_m2_o10_o17_pcu_sym.167,1.302001,0.9276778
str_m2_o10_o17_pcu_sym.169,0.829637,0.7245676
str_m2_o10_o17_pcu_sym.169,1.306877,1.0568244
str_m2_o10_o17_pcu_sym.169,4.02033,3.1182625
str_m2_o10_o17_pcu_sym.17,0.428045,0.42702168
str_m2_o10_o17_pcu_sym.17,0.687083,0.7592799
str_m2_o10_o17_pcu_sym.175,0.529295,0.45464724
str_m2_o10_o17_pcu_sym.175,0.859179,0.78690547
str_m2_o10_o17_pcu_sym.175,2.72023,2.848343
str_m2_o10_o17_pcu_sym.181,0.616122,0.7454311
str_m2_o10_o17_pcu_sym.181,0.985305,1.0776885
str_m2_o10_o17_pcu_sym.185,0.325588,0.513262
str_m2_o10_o17_pcu_sym.185,0.66223,0.84551877
str_m2_o10_o17_pcu_sym.185,2.492085,2.9069576
str_m2_o10_o17_pcu_sym.188,0.75774,0.7853667
str_m2_o10_o17_pcu_sym.188,1.273896,1.1176255
str_m2_o10_o17_pcu_sym.19,0.747051,0.8095662
str_m2_o10_o17_pcu_sym.19,1.175163,1.1418245
str_m2_o10_o17_pcu_sym.19,3.298609,3.2032619
str_m2_o10_o17_pcu_sym.192,0.426272,0.34896106
str_m2_o10_o17_pcu_sym.192,0.696962,0.68121976
str_m2_o10_o17_pcu_sym.196,0.302425,0.51003474
str_m2_o10_o17_pcu_sym.196,2.384554,2.9037282
str_m2_o10_o17_pcu_sym.197,0.987241,0.9899098
str_m2_o10_o17_pcu_sym.2,1.186536,0.79045075
str_m2_o10_o17_pcu_sym.2,1.612049,1.12271
str_m2_o10_o17_pcu_sym.203,0.613614,0.6504399
str_m2_o10_o17_pcu_sym.203,0.960718,0.9826986
str_m2_o10_o17_pcu_sym.203,3.57238,3.044136
str_m2_o10_o17_pcu_sym.207,0.822261,0.85373133
str_m2_o10_o17_pcu_sym.207,2.84018,2.9151697
str_m2_o10_o17_pcu_sym.21,0.350842,0.34762114
str_m2_o10_o17_pcu_sym.21,3.101821,2.7413166
str_m2_o10_o17_pcu_sym.212,0.282562,0.57011145
str_m2_o10_o17_pcu_sym.212,2.477208,2.9638064
str_m2_o10_o17_pcu_sym.213,0.204509,0.33969086
str_m2_o10_o17_pcu_sym.213,0.413154,0.6719486
str_m2_o10_o17_pcu_sym.217,1.361593,0.9965307
str_m2_o10_o17_pcu_sym.217,3.593449,3.0579674
str_m2_o10_o17_pcu_sym.225,0.914758,0.9492995
str_m2_o10_o17_pcu_sym.225,3.256508,3.010738
str_m2_o10_o17_pcu_sym.228,0.898339,0.91340274
str_m2_o10_o17_pcu_sym.228,2.770728,2.9748402
str_m2_o10_o17_pcu_sym.23,0.691382,0.637222
str_m2_o10_o17_pcu_sym.23,1.178753,0.9694802
str_m2_o10_o17_pcu_sym.23,3.292804,3.03092
str_m2_o10_o17_pcu_sym.27,1.284828,1.1276486
str_m2_o10_o17_pcu_sym.27,3.411448,3.1890845
str_m2_o10_o17_pcu_sym.28,0.483168,0.5627634
str_m2_o10_o17_pcu_sym.28,0.770621,0.8950216
str_m2_o10_o17_pcu_sym.28,2.742878,2.9564588
str_m2_o10_o17_pcu_sym.34,0.663822,0.46088666
str_m2_o10_o17_pcu_sym.34,0.749496,0.79314345
str_m2_o10_o17_pcu_sym.34,3.172835,2.8545828
str_m2_o10_o17_pcu_sym.35,2.747532,2.8060632
str_m2_o10_o17_pcu_sym.4,0.683668,0.73734444
str_m2_o10_o17_pcu_sym.4,1.169991,1.0696032
str_m2_o10_o17_pcu_sym.4,3.805485,3.131041
str_m2_o10_o17_pcu_sym.43,0.486607,0.57076424
str_m2_o10_o17_pcu_sym.43,3.500091,2.964459
str_m2_o10_o17_pcu_sym.46,0.944629,0.66254157
str_m2_o10_o17_pcu_sym.46,1.266158,0.99479836
str_m2_o10_o17_pcu_sym.46,3.005226,3.0562372
str_m2_o10_o17_pcu_sym.47,0.535973,0.5323002
str_m2_o10_o17_pcu_sym.47,0.901529,0.8645584
str_m2_o10_o17_pcu_sym.47,3.08206,2.9259958
str_m2_o10_o17_pcu_sym.54,0.833292,0.85057133
str_m2_o10_o17_pcu_sym.54,3.071413,2.9120102
str_m2_o10_o17_pcu_sym.59,0.896181,0.7128517
str_m2_o10_o17_pcu_sym.59,1.035458,1.0451095
str_m2_o10_o17_pcu_sym.59,3.236645,3.1065476
str_m2_o10_o17_pcu_sym.6,0.855916,0.67621154
str_m2_o10_o17_pcu_sym.6,1.526918,1.0084703
str_m2_o10_o17_pcu_sym.6,4.567162,3.0699081
str_m2_o10_o17_pcu_sym.61,0.79519,0.9099738
str_m2_o10_o17_pcu_sym.72,0.488504,0.542998
str_m2_o10_o17_pcu_sym.72,0.716578,0.8752553
str_m2_o10_o17_pcu_sym.72,3.676765,2.9366932
str_m2_o10_o17_pcu_sym.75,0.4143,0.37940282
str_m2_o10_o17_pcu_sym.75,0.737317,0.71165913
str_m2_o10_o17_pcu_sym.75,2.51951,2.773098
str_m2_o10_o17_pcu_sym.8,0.7227,0.9958913
str_m2_o10_o17_pcu_sym.8,3.527765,3.0573287
str_m2_o10_o17_pcu_sym.84,0.277429,0.58061045
