ids,target,prediction
str_m3_o5_o17_pcu_sym.29,5.07272,4.8351293
str_m4_o4_o14_acs_sym.6,5.15579,5.0599504
str_m5_o18_o22_sra_sym.85,3.80258,3.7216601
str_m4_o1_o1_acs_sym.11,6.00193,5.519673
str_m2_o1_o17_pcu_sym.94,6.18038,6.1980004
str_m2_o10_o17_pcu_sym.230,5.53083,5.2529435
str_m3_o5_o29_pcu_sym.133,5.23565,5.3059487
str_m2_o4_o16_pcu_sym.10,7.07432,7.1795907
str_m7_o4_o4_bcu_sym.101,8.52906,6.744967
str_m5_o13_o2_sra_sym.106,4.6149,4.266837
str_m5_o8_o16_sra_sym.67,8.54713,9.148601
str_m5_o18_o20_sra_sym.77,6.88298,7.631479
str_m5_o13_o18_sra_sym.68,4.10733,4.5499005
str_m3_o10_o13_pcu_sym.140,4.51204,4.181624
str_m5_o16_o19_sra_sym.171,4.13395,4.496897
str_m5_o3_o18_sra_sym.32,10.22406,9.863775
str_m2_o4_o9_pcu_sym.140,4.81246,5.715984
str_m5_o11_o16_sra_sym.106,4.28564,4.2957497
str_m5_o5_o13_sra_sym.46,3.57088,3.9681964
str_m3_o4_o14_pcu_sym.183,5.41148,5.8523393
str_m5_o2_o20_sra_sym.199,4.30548,4.4852166
str_m5_o4_o16_sra_sym.88,4.19002,4.5514045
str_m3_o14_o24_pcu_sym.108,4.58885,5.0799446
str_m4_o4_o24_acs_sym.68,5.52828,5.7606525
str_m2_o14_o14_pcu_sym.36,6.31425,5.4382715
str_m2_o9_o13_pcu_sym.222,5.10263,5.159202
str_m7_o9_o13_bcu_sym.143,6.48944,6.7908196
str_m5_o2_o2_sra_sym.34,5.29029,5.5594277
str_m5_o2_o19_sra_sym.73,4.20482,4.0716558
str_m3_o1_o10_pcu_sym.201,4.41251,5.2884617
str_m2_o1_o14_pcu_sym.161,4.7789,5.8931584
str_m5_o4_o16_sra_sym.67,4.07563,4.130956
str_m5_o7_o18_sra_sym.83,8.40822,8.827327
str_m4_o12_o15_acs_sym.88,4.51305,4.3360424
str_m2_o10_o17_pcu_sym.20,5.57951,4.559876
str_m4_o1_o4_acs_sym.30,5.10819,5.2010336
str_m3_o5_o17_pcu_sym.7,5.28739,4.9123316
str_m4_o1_o9_acs_sym.236,5.59445,4.991764
str_m5_o25_o25_sra_sym.62,4.70519,5.2710614
str_m4_o1_o14_acs_sym.6,4.49927,4.8572116
str_m3_o40_o41_fof_sym.220,9.15202,9.344941
str_m2_o14_o14_pcu_sym.189,6.31461,6.133676
str_m5_o16_o25_sra_sym.69,6.35448,6.6742067
str_m4_o4_o24_acs_sym.86,5.01548,5.4854636
str_m3_o4_o14_pcu_sym.136,6.22648,5.403798
str_m3_o1_o10_pcu_sym.153,4.98105,5.459391
str_m2_o10_o18_pcu_sym.169,5.01954,5.3594875
str_m3_o4_o17_pcu_sym.219,5.56472,6.0392222
str_m4_o11_o15_acs_sym.106,5.1482,4.8978753
str_m2_o5_o22_pcu_sym.67,4.88904,4.8063273
str_m3_o10_o18_pcu_sym.130,4.18598,4.468039
str_m3_o14_o18_pcu_sym.129,6.63085,6.820871
str_m3_o10_o28_pcu_sym.92,3.97033,4.4656997
str_m3_o40_o40_fof_sym.13,8.89281,8.398722
str_m3_o10_o29_pcu_sym.33,4.15116,4.9865413
str_m2_o9_o19_pcu_sym.121,5.49409,5.4468164
str_m3_o10_o17_pcu_sym.20,4.01458,4.5754657
str_m3_o10_o17_pcu_sym.166,4.56659,4.481394
str_m2_o4_o18_pcu_sym.199,7.91914,7.799057
str_m5_o2_o19_sra_sym.66,4.15413,4.0652623
str_m7_o4_o9_bcu_sym.40,7.97608,7.6960473
str_m4_o1_o24_acs_sym.57,5.66616,5.4018044
str_m4_o14_o22_acs_sym.53,5.49634,4.801504
str_m2_o13_o15_pcu_sym.232,6.64357,5.989248
str_m3_o10_o29_pcu_sym.44,4.37577,5.4797378
str_m5_o13_o13_sra_sym.126,4.37808,4.2479663
str_m2_o10_o16_pcu_sym.139,4.69703,4.789216
str_m5_o10_o29_sra_sym.170,5.65814,5.334463
str_m7_o9_o10_bcu_sym.72,5.4571,6.2425632
str_m3_o14_o14_pcu_sym.45,5.48743,6.3077445
str_m2_o10_o28_pcu_sym.8,5.62577,5.6507316
str_m2_o10_o29_pcu_sym.189,5.08259,4.8675237
str_m2_o16_o25_pcu_sym.59,6.25678,6.2173295
str_m3_o1_o18_pcu_sym.92,5.86371,6.231235
str_m5_o5_o16_sra_sym.70,4.2916,4.5429354
str_m2_o16_o16_pcu_sym.73,5.8421,6.613763
str_m3_o14_o16_pcu_sym.106,7.60898,5.9092546
str_m3_o10_o26_pcu_sym.119,5.01951,4.713585
str_m2_o14_o17_pcu_sym.152,6.03943,5.9886756
str_m4_o11_o22_acs_sym.150,4.88202,5.278651
str_m3_o4_o21_pcu_sym.256,5.90144,5.5550237
str_m3_o11_o28_pcu_sym.109,6.77932,5.3816533
str_m3_o10_o25_pcu_sym.16,5.33983,4.5138493
str_m4_o1_o22_acs_sym.63,5.61721,5.66721
str_m5_o18_o19_sra_sym.74,4.71112,4.806844
str_m3_o10_o29_pcu_sym.49,4.29975,5.2304835
str_m2_o1_o23_pcu_sym.200,5.49688,5.001519
str_m3_o12_o17_pcu_sym.41,5.25193,5.8277435
str_m2_o9_o18_pcu_sym.161,4.71706,6.004919
str_m4_o14_o22_acs_sym.109,4.35209,4.7513523
str_m2_o16_o16_pcu_sym.205,5.59253,5.477176
str_m3_o10_o29_pcu_sym.196,4.51169,4.7029576
str_m3_o12_o15_pcu_sym.127,4.8886,5.254077
str_m3_o1_o9_pcu_sym.236,5.63855,5.3434196
str_m5_o4_o2_sra_sym.66,5.52011,5.480784
str_m3_o41_o41_fof_sym.37,10.03675,9.03967
str_m5_o16_o24_sra_sym.87,3.97209,4.050945
str_m5_o13_o23_sra_sym.17,7.32669,7.019103
str_m4_o1_o4_acs_sym.80,5.12828,4.960516
str_m2_o4_o14_pcu_sym.148,6.37283,6.5549636
str_m4_o1_o5_acs_sym.171,4.5569,4.403581
str_m3_o10_o28_pcu_sym.202,4.85675,4.866908
str_m7_o9_o11_bcu_sym.70,7.16528,6.7679524
str_m4_o17_o17_acs_sym.64,5.50826,5.460881
str_m3_o1_o9_pcu_sym.39,4.90372,4.9387574
str_m2_o9_o16_pcu_sym.138,4.78378,5.0769134
str_m5_o18_o24_sra_sym.46,3.90353,4.0462685
str_m4_o11_o15_acs_sym.231,5.81634,5.247693
str_m3_o17_o22_pcu_sym.157,8.56494,6.0418587
str_m2_o13_o15_pcu_sym.133,5.70271,5.323899
str_m5_o18_o24_sra_sym.2,3.73531,4.0456376
str_m2_o16_o16_pcu_sym.176,6.37103,6.6508565
str_m5_o11_o18_sra_sym.104,4.3779,4.2959785
str_m5_o1_o16_sra_sym.148,4.60885,4.6165004
str_m3_o18_o24_pcu_sym.9,6.72501,5.830381
str_m3_o10_o17_pcu_sym.130,4.56755,4.6422305
str_m7_o10_o22_bcu_sym.113,5.8242,6.1101537
str_m2_o4_o24_pcu_sym.242,5.67127,5.494036
str_m4_o4_o24_acs_sym.14,5.65343,5.668504
str_m2_o10_o18_pcu_sym.47,4.82596,5.045927
str_m5_o18_o23_sra_sym.41,6.9829,6.642067
str_m4_o14_o24_acs_sym.94,4.7854,4.8099422
str_m3_o10_o28_pcu_sym.9,5.79473,5.6580153
str_m3_o4_o29_pcu_sym.257,6.25341,6.8958507
str_m5_o7_o18_sra_sym.115,8.57715,9.00322
str_m3_o4_o16_pcu_sym.92,6.26987,5.6363516
str_m2_o10_o29_pcu_sym.185,4.32521,4.8040757
str_m7_o1_o11_bcu_sym.6,5.92868,6.8058343
str_m7_o11_o11_bcu_sym.123,8.55298,7.619588
str_m4_o1_o4_acs_sym.137,5.15823,5.4258595
str_m7_o1_o9_bcu_sym.40,6.98123,6.8845296
str_m3_o10_o28_pcu_sym.106,6.3627,6.3022494
str_m2_o40_o41_fof_sym.33,8.55785,8.457952
str_m5_o16_o20_sra_sym.51,7.07919,7.651443
str_m7_o9_o22_bcu_sym.74,6.05632,6.9094167
str_m2_o16_o16_pcu_sym.228,6.54418,6.8472366
str_m3_o4_o9_pcu_sym.40,5.19534,4.9731727
str_m4_o14_o24_acs_sym.1,5.47663,4.877341
str_m2_o10_o14_pcu_sym.53,4.03576,3.9057488
str_m2_o1_o14_pcu_sym.214,5.06701,5.5167994
str_m2_o9_o24_pcu_sym.102,4.52365,4.049506
str_m3_o1_o5_pcu_sym.57,5.31269,5.1800866
str_m3_o14_o24_pcu_sym.155,5.64249,5.3152194
str_m3_o10_o29_pcu_sym.215,4.40862,4.3880334
str_m2_o13_o14_pcu_sym.81,5.68343,5.8315263
str_m2_o9_o20_pcu_sym.120,5.71384,5.0150075
str_m3_o4_o14_pcu_sym.184,5.30647,5.3444934
str_m3_o10_o28_pcu_sym.222,4.53458,5.0412254
str_m3_o10_o29_pcu_sym.183,4.2114,4.492698
str_m2_o10_o14_pcu_sym.32,3.81326,3.8513505
str_m3_o4_o18_pcu_sym.241,5.67061,6.529075
str_m2_o10_o17_pcu_sym.218,4.19933,4.454318
str_m5_o16_o26_sra_sym.24,7.54341,6.804955
str_m2_o14_o16_pcu_sym.15,6.62249,6.3954396
str_m5_o5_o13_sra_sym.90,3.89785,4.484572
str_m5_o8_o16_sra_sym.72,7.92204,7.9142866
str_m3_o10_o16_pcu_sym.127,4.82583,5.1160064
str_m5_o13_o2_sra_sym.50,4.06347,4.382989
str_m3_o10_o28_pcu_sym.40,5.20736,5.2556157
str_m4_o2_o17_acs_sym.209,7.32409,7.3649335
str_m3_o4_o10_pcu_sym.199,5.53059,5.072385
str_m5_o2_o17_sra_sym.30,5.22103,5.228022
str_m5_o13_o22_sra_sym.25,3.69568,3.8411348
str_m2_o14_o24_pcu_sym.65,5.58996,5.1374946
str_m2_o14_o16_pcu_sym.48,5.62131,6.393653
str_m2_o16_o16_pcu_sym.182,5.78217,6.0061297
str_m2_o12_o14_pcu_sym.267,5.09572,4.9590864
str_m4_o1_o24_acs_sym.123,5.11529,5.2729044
str_m2_o14_o22_pcu_sym.25,4.3812,5.132449
str_m7_o12_o22_bcu_sym.59,5.30387,5.542973
str_m3_o18_o22_pcu_sym.40,5.56121,5.7692013
str_m5_o16_o26_sra_sym.53,7.09715,8.122475
str_m5_o11_o13_sra_sym.46,4.37687,3.7490797
str_m5_o11_o18_sra_sym.12,4.36958,4.563151
str_m5_o16_o18_sra_sym.70,4.02522,3.8608074
str_m3_o1_o10_pcu_sym.138,4.90898,4.9993567
str_m5_o13_o16_sra_sym.100,5.59909,5.321089
str_m3_o11_o17_pcu_sym.107,6.40588,6.174583
str_m4_o1_o22_acs_sym.22,5.08652,5.7712
str_m5_o2_o19_sra_sym.1,4.8783,4.471009
str_m5_o16_o19_sra_sym.83,4.57305,4.559036
str_m4_o2_o17_acs_sym.118,6.53983,5.784792
str_m4_o22_o24_acs_sym.102,5.87168,5.5566382
str_m3_o12_o17_pcu_sym.52,5.27648,5.510093
str_m3_o12_o16_pcu_sym.34,5.2249,5.3483753
str_m4_o7_o7_acs_sym.128,8.31685,8.060586
str_m3_o10_o29_pcu_sym.126,4.45671,4.955764
str_m2_o1_o17_pcu_sym.131,6.50769,6.3227434
str_m3_o4_o16_pcu_sym.25,7.12452,6.304204
str_m2_o1_o9_pcu_sym.3,5.81754,5.9491544
str_m2_o1_o4_pcu_sym.143,5.15285,5.1222444
str_m2_o4_o9_pcu_sym.82,5.03943,4.7470737
str_m5_o2_o20_sra_sym.76,4.63152,4.533161
str_m3_o10_o26_pcu_sym.21,5.24728,5.054875
str_m3_o41_o41_fof_sym.19,9.89767,9.319059
str_m4_o22_o24_acs_sym.35,5.6992,5.5387483
str_m2_o4_o14_pcu_sym.188,6.12058,6.269219
str_m2_o16_o22_pcu_sym.61,5.90413,5.6767116
str_m5_o4_o2_sra_sym.87,5.23523,4.782216
str_m7_o22_o22_bcu_sym.39,5.78281,5.2088757
str_m2_o1_o18_pcu_sym.56,6.64695,6.253602
str_m4_o14_o22_acs_sym.39,4.85678,4.5596905
str_m2_o4_o10_pcu_sym.119,5.7683,4.786491
str_m5_o4_o24_sra_sym.123,5.96151,5.478229
str_m4_o1_o22_acs_sym.252,4.91494,4.8461633
str_m3_o14_o24_pcu_sym.68,5.78952,5.366031
str_m3_o10_o14_pcu_sym.23,4.22864,4.1518035
str_m5_o2_o20_sra_sym.252,4.97748,4.458213
str_m2_o10_o28_pcu_sym.99,4.7285,4.771408
str_m2_o9_o13_pcu_sym.184,6.24723,6.234072
str_m2_o10_o28_pcu_sym.35,5.8261,5.520309
str_m2_o4_o5_pcu_sym.213,5.23021,4.9014754
str_m4_o4_o11_acs_sym.68,4.99951,4.942303
str_m3_o40_o40_fof_sym.3,7.9781,8.119028
str_m3_o1_o16_pcu_sym.265,6.73653,6.520962
str_m2_o17_o22_pcu_sym.7,6.86458,6.1878176
str_m2_o1_o2_pcu_sym.81,5.63193,5.295058
str_m2_o1_o4_pcu_sym.248,6.36903,6.4025216
str_m5_o13_o20_sra_sym.76,4.94964,5.297835
str_m2_o14_o18_pcu_sym.12,6.79933,6.348902
str_m2_o4_o16_pcu_sym.134,5.3431,5.553987
str_m2_o11_o13_pcu_sym.201,5.3767,5.266045
str_m5_o29_o29_sra_sym.49,14.30657,10.112363
str_m2_o14_o14_pcu_sym.51,5.07769,5.3171086
str_m5_o18_o23_sra_sym.23,6.57006,6.398414
str_m4_o12_o15_acs_sym.53,5.73497,4.811651
str_m2_o12_o29_pcu_sym.82,6.92839,6.2514844
str_m4_o4_o22_acs_sym.201,5.54866,5.5651484
str_m5_o10_o28_sra_sym.275,5.67663,5.3050647
str_m4_o4_o11_acs_sym.31,5.55759,5.419307
str_m3_o5_o13_pcu_sym.43,5.21003,4.9702106
str_m3_o1_o1_pcu_sym.11,4.42965,4.676369
str_m2_o5_o17_pcu_sym.29,4.7947,4.7123475
str_m2_o1_o19_pcu_sym.73,5.69842,4.9764447
str_m3_o5_o7_pcu_sym.35,5.19725,4.913775
str_m3_o13_o15_pcu_sym.46,7.04392,6.4184575
str_m5_o11_o18_sra_sym.147,4.53169,4.6282325
str_m4_o22_o24_acs_sym.15,6.27521,5.8026443
str_m5_o2_o23_sra_sym.111,5.2039,4.7335687
str_m5_o18_o22_sra_sym.22,4.24723,4.024584
str_m2_o18_o22_pcu_sym.3,6.97618,5.7751436
str_m5_o11_o2_sra_sym.215,5.90531,5.625979
str_m5_o4_o2_sra_sym.29,5.50857,5.4575524
str_m4_o22_o24_acs_sym.114,5.67059,5.2109404
str_m2_o14_o18_pcu_sym.83,7.18119,7.530486
str_m4_o11_o22_acs_sym.188,5.61421,5.289431
str_m3_o14_o17_pcu_sym.217,6.58313,6.5087852
str_m7_o4_o9_bcu_sym.63,8.65483,6.931434
str_m4_o22_o24_acs_sym.134,5.78319,5.5438056
str_m5_o11_o16_sra_sym.205,4.18381,4.2400227
str_m4_o4_o11_acs_sym.1,5.98467,5.307812
str_m4_o2_o17_acs_sym.93,6.64763,8.027702
str_m3_o10_o18_pcu_sym.63,4.24781,4.497579
str_m3_o14_o25_pcu_sym.62,4.75935,5.4937825
str_m4_o4_o24_acs_sym.141,4.97967,5.200791
str_m3_o10_o15_pcu_sym.49,4.45106,4.8827133
str_m2_o1_o9_pcu_sym.55,4.63266,5.037115
str_m2_o40_o41_fof_sym.40,9.62052,9.103299
str_m2_o18_o24_pcu_sym.24,6.99939,6.2184925
str_m7_o10_o24_bcu_sym.84,4.77223,5.7986026
str_m2_o10_o29_pcu_sym.183,5.50672,5.6961007
str_m3_o12_o18_pcu_sym.96,6.1666,6.1486225
str_m5_o3_o18_sra_sym.45,8.49076,9.0055685
str_m2_o18_o22_pcu_sym.144,5.26295,5.572701
str_m3_o4_o22_pcu_sym.121,5.54967,5.257319
str_m2_o10_o18_pcu_sym.112,4.61608,4.8295236
str_m4_o12_o15_acs_sym.72,4.78626,4.5992007
str_m3_o14_o18_pcu_sym.52,6.45865,7.0114536
str_m7_o4_o12_bcu_sym.103,6.14601,6.2957783
str_m4_o1_o11_acs_sym.154,5.83121,5.4799
str_m3_o10_o17_pcu_sym.5,4.69216,4.453646
str_m5_o1_o16_sra_sym.35,4.03536,4.176569
str_m3_o4_o10_pcu_sym.21,5.38906,4.924602
str_m5_o16_o22_sra_sym.57,4.18119,4.037024
str_m5_o16_o17_sra_sym.165,6.80147,7.3288894
str_m5_o2_o20_sra_sym.110,5.91969,4.703028
str_m3_o4_o18_pcu_sym.140,5.93312,6.8073554
str_m5_o5_o16_sra_sym.27,4.59736,4.2373133
str_m5_o4_o2_sra_sym.86,5.35547,4.886395
str_m5_o13_o22_sra_sym.72,4.94444,4.5149026
str_m4_o4_o15_acs_sym.80,4.65843,4.7905436
str_m5_o16_o18_sra_sym.199,3.86951,4.3262954
str_m2_o4_o14_pcu_sym.182,6.7119,6.441111
str_m3_o14_o16_pcu_sym.176,7.2396,6.3061676
str_m3_o24_o29_pcu_sym.125,5.54825,5.9854765
str_m7_o9_o24_bcu_sym.8,6.68232,7.1279645
str_m5_o1_o2_sra_sym.109,4.58979,4.6150146
str_m4_o22_o24_acs_sym.149,5.23594,5.212683
str_m2_o41_o41_fof_sym.52,7.80029,7.749264
str_m2_o1_o10_pcu_sym.31,4.60714,5.5651574
str_m7_o9_o13_bcu_sym.134,8.40129,8.393512
str_m3_o40_o40_fof_sym.7,9.03794,8.911277
str_m5_o2_o25_sra_sym.42,4.92076,4.367178
str_m2_o22_o22_pcu_sym.199,5.6845,5.425181
str_m2_o4_o5_pcu_sym.149,4.98284,5.254564
str_m5_o6_o18_sra_sym.38,7.65838,7.781505
str_m7_o9_o11_bcu_sym.66,7.5066,6.8075914
str_m2_o40_o41_fof_sym.25,9.45676,8.785751
str_m5_o11_o16_sra_sym.115,4.75388,4.7677784
str_m2_o5_o29_pcu_sym.19,4.83444,4.8108954
str_m5_o13_o16_sra_sym.17,5.58665,5.882897
str_m5_o11_o16_sra_sym.69,4.15854,4.4641066
str_m5_o4_o18_sra_sym.91,4.82325,4.2138963
str_m2_o10_o29_pcu_sym.27,5.25853,5.2081585
str_m4_o1_o15_acs_sym.100,5.55065,5.3354716
str_m4_o4_o11_acs_sym.151,5.81005,5.556811
str_m4_o4_o11_acs_sym.66,5.13954,5.2071037
str_m5_o16_o19_sra_sym.72,5.05744,4.722765
str_m4_o17_o17_acs_sym.85,5.33374,5.8276224
str_m3_o14_o17_pcu_sym.76,5.94643,6.2827992
str_m5_o18_o28_sra_sym.3,7.17186,9.119347
str_m5_o8_o16_sra_sym.96,9.1243,8.51188
str_m7_o9_o11_bcu_sym.71,6.89583,6.5733657
str_m7_o1_o9_bcu_sym.141,7.02812,6.8719263
str_m5_o1_o2_sra_sym.70,5.15188,5.5442543
str_m2_o4_o14_pcu_sym.205,5.29071,5.5479097
str_m4_o1_o14_acs_sym.33,5.19032,5.279968
str_m5_o2_o25_sra_sym.48,5.25144,4.7893395
str_m3_o5_o29_pcu_sym.24,6.11066,6.0531645
str_m5_o13_o16_sra_sym.45,4.90406,4.8370066
str_m2_o11_o18_pcu_sym.64,5.00049,5.4030385
str_m4_o2_o17_acs_sym.49,5.73633,6.676853
str_m3_o40_o41_fof_sym.1,10.09394,9.366177
str_m4_o22_o24_acs_sym.66,5.87067,5.5774827
str_m5_o11_o18_sra_sym.223,4.8577,4.7107553
str_m3_o4_o23_pcu_sym.81,5.45546,5.38788
str_m3_o14_o18_pcu_sym.108,6.76253,7.073811
str_m5_o1_o18_sra_sym.29,4.05952,4.29926
str_m5_o1_o18_sra_sym.79,4.3492,4.2919416
str_m2_o9_o24_pcu_sym.70,4.51921,4.049506
