ids,target,prediction
str_m3_o10_o16_pcu_sym.129,41.45289,37.6323
str_m3_o10_o29_pcu_sym.169,90.582184,63.179665
str_m5_o11_o16_sra_sym.30,70.08086,68.15374
str_m5_o7_o16_sra_sym.63,40.489517,35.255955
str_m2_o10_o14_pcu_sym.135,99.57547,90.717705
str_m5_o3_o18_sra_sym.9,38.990837,37.79543
str_m2_o16_o18_pcu_sym.237,24.65105,30.08547
str_m7_o9_o13_bcu_sym.76,26.918982,31.908346
str_m2_o14_o16_pcu_sym.200,34.148945,32.10497
str_m5_o16_o24_sra_sym.28,109.55919,106.76605
str_m5_o10_o28_sra_sym.113,38.609837,41.77936
str_m3_o24_o29_pcu_sym.49,22.949774,30.610039
str_m2_o14_o14_pcu_sym.48,50.70783,67.524765
str_m3_o38_o41_fof_sym.56,37.447136,40.231575
str_m5_o1_o1_sra_sym.10,38.245457,59.386253
str_m2_o1_o4_pcu_sym.78,106.43889,77.182
str_m4_o4_o14_acs_sym.47,71.64506,80.630226
str_m2_o13_o14_pcu_sym.202,37.762447,27.065027
str_m2_o10_o29_pcu_sym.221,67.542015,48.291378
str_m3_o12_o15_pcu_sym.15,39.318146,30.51931
str_m5_o6_o16_sra_sym.91,24.036911,28.810291
str_m2_o4_o9_pcu_sym.213,65.36966,48.696953
str_m2_o10_o28_pcu_sym.114,56.82849,57.703773
str_m4_o1_o22_acs_sym.108,41.07954,58.28258
str_m7_o1_o12_bcu_sym.10,51.369396,39.61096
str_m3_o4_o10_pcu_sym.11,44.198513,51.245796
str_m5_o11_o16_sra_sym.78,69.02137,75.56657
str_m5_o2_o23_sra_sym.16,87.36568,96.31344
str_m3_o4_o17_pcu_sym.121,65.68683,52.11744
str_m3_o10_o26_pcu_sym.116,67.06261,49.781334
str_m5_o13_o22_sra_sym.32,59.232346,70.98798
str_m3_o5_o17_pcu_sym.36,21.374693,16.847113
str_m5_o16_o20_sra_sym.97,46.523067,51.346146
str_m5_o1_o18_sra_sym.4,131.8074,98.02555
str_m2_o5_o17_pcu_sym.16,39.47479,33.950546
str_m3_o14_o17_pcu_sym.58,32.17936,28.878424
str_m2_o14_o22_pcu_sym.69,61.653343,36.94928
str_m3_o12_o18_pcu_sym.94,130.53517,90.53181
str_m5_o13_o16_sra_sym.48,77.850716,87.976105
str_m5_o16_o17_sra_sym.21,55.176704,49.55872
str_m2_o5_o13_pcu_sym.104,48.137867,58.819958
str_m2_o13_o18_pcu_sym.250,32.77019,50.499924
str_m5_o13_o18_sra_sym.55,99.3122,109.38359
str_m2_o40_o41_fof_sym.47,22.067625,27.656992
str_m5_o4_o18_sra_sym.40,111.44219,123.64268
str_m3_o4_o14_pcu_sym.164,23.187983,22.028204
str_m5_o18_o29_sra_sym.25,39.581512,50.121178
str_m3_o10_o28_pcu_sym.139,83.13099,65.06517
str_m5_o4_o16_sra_sym.41,104.095695,98.759186
str_m2_o12_o17_pcu_sym.53,53.425476,57.15982
str_m2_o14_o18_pcu_sym.177,38.740417,33.641888
str_m2_o10_o28_pcu_sym.62,55.79111,51.91237
str_m3_o4_o9_pcu_sym.66,69.04119,48.733696
str_m3_o14_o25_pcu_sym.108,36.55579,38.919945
str_m5_o11_o16_sra_sym.149,73.01728,71.06449
str_m3_o14_o18_pcu_sym.135,46.67009,39.057983
str_m5_o7_o18_sra_sym.27,47.034622,32.493423
str_m3_o16_o16_pcu_sym.180,29.19678,39.16384
str_m7_o9_o13_bcu_sym.152,35.361332,34.97814
str_m7_o9_o24_bcu_sym.68,34.273224,46.995995
str_m2_o18_o22_pcu_sym.2,43.988995,37.70156
str_m5_o18_o25_sra_sym.152,39.46558,35.44695
str_m5_o18_o25_sra_sym.50,36.95355,45.798084
str_m5_o11_o18_sra_sym.119,48.531536,64.0304
str_m4_o2_o17_acs_sym.166,42.793167,43.518913
str_m3_o22_o29_pcu_sym.148,45.015648,46.05239
str_m2_o4_o18_pcu_sym.152,28.833784,30.247889
str_m2_o4_o16_pcu_sym.231,72.78698,64.34835
str_m2_o10_o16_pcu_sym.56,20.227283,34.895927
str_m2_o14_o16_pcu_sym.32,30.961157,45.02306
str_m5_o2_o2_sra_sym.15,59.77987,46.260365
str_m3_o4_o14_pcu_sym.126,57.534405,66.17448
str_m3_o13_o16_pcu_sym.130,18.011686,23.702963
str_m3_o10_o29_pcu_sym.16,51.65075,57.59565
str_m2_o13_o16_pcu_sym.65,29.514994,38.66622
str_m2_o16_o16_pcu_sym.34,41.29056,45.026306
str_m5_o18_o19_sra_sym.7,36.00705,54.735863
str_m5_o17_o18_sra_sym.2,38.355595,45.779755
str_m2_o5_o29_pcu_sym.60,33.61078,44.185287
str_m7_o9_o13_bcu_sym.197,46.236652,52.44365
str_m2_o9_o18_pcu_sym.9,31.627836,35.04339
str_m5_o18_o19_sra_sym.76,155.4529,94.06937
str_m3_o41_o41_fof_sym.37,28.836868,35.445454
str_m2_o10_o27_pcu_sym.204,67.112526,51.32081
str_m2_o41_o41_fof_sym.1,27.075628,23.575245
str_m3_o5_o29_pcu_sym.97,66.41985,47.96147
str_m4_o5_o14_acs_sym.222,117.753784,81.313576
str_m5_o18_o23_sra_sym.46,36.006657,42.913334
str_m2_o5_o28_pcu_sym.54,30.487698,24.925722
str_m2_o41_o41_fof_sym.132,44.765865,42.784966
str_m3_o14_o25_pcu_sym.62,49.71401,42.160133
str_m7_o1_o9_bcu_sym.13,42.32795,42.999317
str_m5_o6_o16_sra_sym.143,35.540745,40.718296
str_m2_o41_o41_fof_sym.86,57.507828,52.6172
str_m2_o1_o28_pcu_sym.37,43.55577,37.22543
str_m3_o5_o7_pcu_sym.43,33.386948,58.604263
str_m2_o10_o18_pcu_sym.130,53.087025,49.577915
str_m5_o2_o17_sra_sym.78,53.67787,62.240562
str_m5_o4_o18_sra_sym.95,136.00896,116.63975
str_m5_o17_o17_sra_sym.41,100.21077,120.86859
str_m2_o9_o16_pcu_sym.123,23.160202,35.57237
str_m2_o1_o8_pcu_sym.196,57.75458,36.422264
str_m2_o14_o17_pcu_sym.187,20.00557,23.43653
str_m3_o10_o14_pcu_sym.82,41.206856,36.980324
str_m3_o4_o9_pcu_sym.107,32.2109,38.355286
str_m4_o4_o14_acs_sym.41,81.86519,89.41459
str_m5_o5_o13_sra_sym.35,112.05641,121.779976
str_m4_o4_o24_acs_sym.148,95.08009,101.23658
str_m3_o10_o28_pcu_sym.111,29.24193,28.078424
str_m5_o16_o24_sra_sym.20,91.14169,96.977776
str_m5_o4_o18_sra_sym.25,100.22523,111.37546
str_m2_o9_o16_pcu_sym.234,73.38116,64.244545
str_m2_o9_o18_pcu_sym.62,47.418736,59.000595
str_m3_o40_o40_fof_sym.63,27.324715,24.798906
str_m2_o10_o26_pcu_sym.109,58.107193,55.21305
str_m5_o2_o17_sra_sym.127,58.210236,62.59603
str_m2_o14_o17_pcu_sym.55,41.120785,33.199486
str_m4_o4_o15_acs_sym.149,108.692764,124.49924
str_m5_o10_o29_sra_sym.2,78.0307,77.095055
str_m2_o10_o18_pcu_sym.55,102.3682,63.22577
str_m2_o14_o16_pcu_sym.116,31.86234,29.752468
str_m3_o10_o17_pcu_sym.162,32.075512,41.01391
str_m3_o10_o28_pcu_sym.42,30.020142,29.215014
str_m3_o40_o41_fof_sym.59,35.33483,32.600548
str_m5_o16_o26_sra_sym.239,41.720882,39.067837
str_m2_o12_o17_pcu_sym.25,44.31237,44.055645
str_m5_o16_o24_sra_sym.185,141.19153,98.14875
str_m2_o4_o24_pcu_sym.11,50.197056,41.42507
str_m2_o18_o21_pcu_sym.157,18.912365,32.19845
str_m2_o10_o26_pcu_sym.167,67.91209,64.43685
str_m2_o14_o24_pcu_sym.186,24.071167,40.510048
str_m4_o11_o22_acs_sym.174,37.12565,61.18826
str_m3_o40_o40_fof_sym.64,28.33769,34.485794
str_m2_o16_o16_pcu_sym.200,28.238184,39.54897
str_m4_o15_o24_acs_sym.18,58.908127,101.46284
str_m5_o18_o24_sra_sym.62,87.55573,90.04464
str_m5_o18_o22_sra_sym.18,110.811295,101.75248
str_m3_o10_o14_pcu_sym.161,39.32011,37.23143
str_m3_o10_o17_pcu_sym.151,105.76605,63.27938
str_m3_o10_o28_pcu_sym.183,30.234905,40.10258
str_m3_o12_o15_pcu_sym.184,38.21753,29.051888
str_m4_o4_o5_acs_sym.31,78.427155,78.72884
str_m2_o40_o40_fof_sym.45,22.066315,29.321234
str_m5_o4_o16_sra_sym.95,61.492775,88.51681
str_m7_o9_o11_bcu_sym.10,40.24143,44.271572
str_m7_o1_o4_bcu_sym.119,22.47897,26.330019
str_m7_o4_o9_bcu_sym.47,25.822556,30.966925
str_m2_o5_o28_pcu_sym.49,45.311333,40.29332
str_m4_o4_o11_acs_sym.85,52.46587,63.317432
str_m5_o2_o19_sra_sym.164,103.286644,105.99606
str_m7_o9_o12_bcu_sym.52,24.026329,32.88022
str_m2_o5_o28_pcu_sym.95,22.25453,26.677248
str_m2_o1_o14_pcu_sym.107,57.589203,60.654793
str_m3_o4_o4_pcu_sym.95,49.999737,31.190718
str_m2_o12_o15_pcu_sym.89,63.760063,65.42025
str_m2_o14_o16_pcu_sym.176,63.833363,47.832424
str_m5_o18_o19_sra_sym.93,81.29482,85.293625
str_m3_o10_o18_pcu_sym.124,61.98998,63.588947
str_m2_o5_o29_pcu_sym.29,28.1375,23.505703
str_m2_o4_o16_pcu_sym.213,45.881767,47.34569
str_m5_o13_o18_sra_sym.20,70.323975,63.608738
str_m2_o1_o25_pcu_sym.51,66.28834,79.15096
str_m2_o14_o14_pcu_sym.58,79.4994,44.400513
str_m4_o1_o1_acs_sym.67,82.29706,92.9755
str_m5_o17_o18_sra_sym.66,49.405666,48.451313
str_m7_o9_o11_bcu_sym.30,37.60248,49.74041
str_m7_o9_o12_bcu_sym.113,36.926468,33.549393
str_m2_o1_o9_pcu_sym.178,49.674644,36.214157
str_m7_o9_o12_bcu_sym.41,50.10258,43.702106
str_m5_o1_o16_sra_sym.77,62.925568,66.27844
str_m5_o2_o19_sra_sym.51,97.14526,99.45453
str_m7_o9_o13_bcu_sym.19,31.107197,25.570227
str_m3_o10_o29_pcu_sym.84,32.20907,36.799812
str_m3_o10_o15_pcu_sym.1,80.80624,67.97607
str_m2_o10_o29_pcu_sym.88,45.322365,52.212673
str_m2_o16_o16_pcu_sym.198,22.68854,24.901308
str_m7_o11_o13_bcu_sym.189,52.115993,65.01362
str_m4_o4_o15_acs_sym.35,63.215206,80.35481
str_m4_o22_o24_acs_sym.129,51.232285,54.137703
str_m4_o5_o14_acs_sym.108,98.93807,74.97252
str_m3_o10_o29_pcu_sym.236,50.601456,44.578598
str_m3_o10_o29_pcu_sym.128,31.13699,30.828232
str_m2_o4_o14_pcu_sym.121,83.815544,55.639034
str_m3_o40_o41_fof_sym.21,26.61104,33.72341
str_m3_o10_o18_pcu_sym.83,76.29487,65.34286
str_m3_o14_o18_pcu_sym.116,23.93246,24.071888
str_m2_o10_o29_pcu_sym.62,64.92055,61.688812
str_m5_o13_o16_sra_sym.67,53.395264,51.305214
str_m2_o9_o18_pcu_sym.164,68.61219,48.40505
str_m3_o22_o29_pcu_sym.182,24.733288,37.717827
str_m3_o4_o14_pcu_sym.117,33.699593,18.668211
str_m4_o22_o22_acs_sym.49,49.33339,60.167618
str_m2_o12_o23_pcu_sym.128,56.145767,68.548515
str_m2_o12_o15_pcu_sym.55,46.9617,38.364502
str_m2_o14_o23_pcu_sym.189,55.52799,53.168045
str_m2_o1_o1_pcu_sym.28,64.47069,54.1193
str_m5_o16_o20_sra_sym.109,60.299076,47.560326
str_m2_o11_o13_pcu_sym.167,25.47196,32.413734
str_m5_o16_o23_sra_sym.178,51.06199,47.57685
str_m3_o10_o12_pcu_sym.55,62.69993,52.90808
str_m5_o8_o16_sra_sym.28,40.769447,39.823647
str_m5_o16_o22_sra_sym.70,117.42702,108.83877
str_m2_o10_o28_pcu_sym.195,33.810146,35.23144
str_m3_o10_o15_pcu_sym.77,49.13366,97.57665
str_m7_o4_o9_bcu_sym.110,27.828457,31.240074
str_m3_o1_o16_pcu_sym.56,59.452213,61.706047
str_m2_o10_o29_pcu_sym.55,70.4546,63.69395
str_m4_o22_o24_acs_sym.56,56.083755,58.11921
str_m4_o4_o24_acs_sym.39,101.16397,93.6877
str_m2_o10_o29_pcu_sym.72,93.25671,61.19529
str_m2_o1_o16_pcu_sym.39,42.609024,38.15242
str_m3_o10_o18_pcu_sym.16,72.598656,60.044037
str_m2_o41_o41_fof_sym.18,44.790752,40.53161
str_m2_o40_o41_fof_sym.145,27.387526,36.40039
str_m2_o5_o17_pcu_sym.41,34.91979,32.88142
str_m3_o1_o29_pcu_sym.177,22.918818,33.560402
str_m2_o12_o14_pcu_sym.108,25.638117,25.498951
str_m5_o16_o24_sra_sym.71,94.19263,87.60483
str_m3_o14_o16_pcu_sym.97,36.93259,34.569195
str_m2_o1_o14_pcu_sym.89,33.914974,35.19004
str_m2_o9_o16_pcu_sym.201,37.423843,31.195028
str_m5_o5_o18_sra_sym.91,51.53246,62.516922
str_m3_o10_o16_pcu_sym.23,42.985954,58.598686
str_m2_o5_o17_pcu_sym.38,39.843113,34.155296
str_m5_o2_o18_sra_sym.4,274.7021,160.33493
str_m5_o2_o23_sra_sym.85,122.72401,94.99936
str_m4_o5_o24_acs_sym.7,44.779556,47.745834
str_m5_o16_o23_sra_sym.27,42.921608,37.09915
str_m5_o10_o28_sra_sym.84,63.401993,59.163704
str_m5_o18_o22_sra_sym.57,93.62925,111.66091
str_m2_o16_o18_pcu_sym.176,22.913618,29.330418
str_m3_o4_o4_pcu_sym.161,37.24961,34.613297
str_m3_o5_o29_pcu_sym.2,24.363525,29.559786
str_m3_o5_o14_pcu_sym.52,43.691517,45.961487
str_m3_o24_o25_pcu_sym.40,39.08696,40.49025
str_m3_o4_o14_pcu_sym.27,49.859642,31.77054
str_m5_o11_o16_sra_sym.131,40.28824,58.369114
str_m5_o4_o18_sra_sym.17,112.93799,96.32343
str_m5_o1_o18_sra_sym.35,111.072624,110.106544
str_m7_o9_o12_bcu_sym.217,29.726082,31.647602
str_m5_o16_o26_sra_sym.71,44.482998,43.122986
str_m7_o9_o13_bcu_sym.156,26.570675,26.039152
str_m5_o2_o23_sra_sym.89,44.46656,61.41799
str_m3_o1_o13_pcu_sym.111,40.211994,36.914238
str_m4_o4_o24_acs_sym.94,54.96453,63.098213
str_m3_o40_o41_fof_sym.67,30.428963,36.605206
str_m3_o12_o16_pcu_sym.192,46.6422,52.57228
str_m7_o9_o24_bcu_sym.3,52.17489,44.699127
str_m3_o14_o24_pcu_sym.69,21.2907,23.403997
str_m3_o14_o28_pcu_sym.11,29.82799,46.18904
str_m4_o1_o15_acs_sym.134,81.289215,83.331924
str_m7_o10_o22_bcu_sym.52,34.758373,36.01201
str_m2_o12_o17_pcu_sym.21,21.628384,23.521748
str_m5_o6_o16_sra_sym.63,42.703785,43.2205
str_m2_o1_o17_pcu_sym.161,139.04233,68.034904
str_m5_o10_o28_sra_sym.24,50.554863,52.249596
str_m3_o12_o15_pcu_sym.200,44.086487,41.438614
str_m2_o5_o29_pcu_sym.55,49.15254,45.52144
str_m7_o9_o13_bcu_sym.74,30.652266,27.364979
str_m5_o2_o19_sra_sym.49,113.471855,113.446495
str_m4_o4_o22_acs_sym.21,67.07465,73.30474
str_m5_o5_o16_sra_sym.15,92.60006,95.698944
str_m3_o12_o28_pcu_sym.108,35.707916,43.469734
str_m4_o12_o15_acs_sym.218,66.55717,66.8658
str_m4_o1_o14_acs_sym.33,52.98539,71.18869
str_m2_o4_o18_pcu_sym.192,35.170273,40.591248
str_m2_o10_o28_pcu_sym.35,38.086647,36.498287
str_m2_o18_o22_pcu_sym.172,19.680014,31.383404
str_m5_o7_o18_sra_sym.3,36.128693,39.52084
str_m5_o11_o18_sra_sym.113,80.46109,89.1812
str_m4_o1_o24_acs_sym.21,67.37045,85.3937
str_m3_o41_o41_fof_sym.22,39.49943,39.94761
str_m7_o9_o11_bcu_sym.18,32.725643,41.131554
str_m7_o9_o12_bcu_sym.77,31.208017,31.006699
str_m5_o10_o28_sra_sym.227,53.727276,59.905136
str_m3_o10_o18_pcu_sym.9,67.18103,65.06906
str_m2_o10_o28_pcu_sym.40,95.13554,64.67973
str_m3_o4_o16_pcu_sym.37,33.59534,32.950684
str_m2_o14_o16_pcu_sym.50,39.35577,39.05158
str_m4_o1_o11_acs_sym.81,145.85194,131.32137
str_m4_o7_o7_acs_sym.111,42.903164,61.108166
str_m5_o5_o16_sra_sym.73,97.754425,92.65049
str_m5_o13_o2_sra_sym.20,72.31216,74.61109
str_m3_o10_o29_pcu_sym.33,44.326256,60.512093
str_m5_o10_o29_sra_sym.49,63.433727,65.04632
str_m5_o16_o16_sra_sym.24,120.07074,111.84313
str_m2_o10_o17_pcu_sym.48,92.74078,86.65511
str_m2_o4_o4_pcu_sym.190,28.953964,30.545307
str_m3_o13_o15_pcu_sym.74,36.992905,33.096916
str_m3_o4_o9_pcu_sym.113,26.650415,31.222477
str_m2_o9_o21_pcu_sym.59,24.69038,27.39253
str_m2_o18_o18_pcu_sym.13,77.92328,43.664375
str_m5_o4_o16_sra_sym.12,104.17105,84.893425
str_m4_o14_o22_acs_sym.114,48.239502,84.67201
str_m4_o22_o24_acs_sym.63,66.609184,60.44842
str_m3_o38_o41_fof_sym.20,25.037277,24.673223
str_m2_o18_o22_pcu_sym.130,32.601658,35.12103
str_m2_o10_o17_pcu_sym.163,67.249794,65.743034
str_m2_o5_o29_pcu_sym.30,71.16967,44.587452
str_m2_o18_o24_pcu_sym.19,34.6568,25.201096
str_m3_o5_o12_pcu_sym.48,34.075283,26.446945
str_m7_o9_o10_bcu_sym.162,48.365482,55.601475
str_m4_o12_o15_acs_sym.43,57.892605,58.47351
str_m3_o40_o41_fof_sym.120,33.11263,33.9049
str_m4_o14_o14_acs_sym.122,292.7744,118.16563
str_m2_o10_o29_pcu_sym.167,40.822292,42.828194
str_m2_o22_o22_pcu_sym.155,27.889013,32.41459
str_m5_o18_o18_sra_sym.5,16.814081,63.27417
str_m3_o14_o22_pcu_sym.130,45.537224,46.788025
str_m2_o9_o18_pcu_sym.100,29.06529,29.194218
str_m4_o1_o22_acs_sym.37,35.306194,40.605125
str_m5_o18_o24_sra_sym.2,113.54594,119.13891
str_m3_o10_o17_pcu_sym.8,64.248505,37.658524
str_m5_o16_o16_sra_sym.83,72.11842,66.535835
str_m3_o10_o14_pcu_sym.139,112.93137,73.38168
str_m5_o16_o18_sra_sym.88,129.08937,102.73391
str_m4_o11_o15_acs_sym.55,68.47238,86.78683
str_m3_o40_o41_fof_sym.8,37.29331,41.313904
str_m2_o16_o18_pcu_sym.40,40.921753,44.740025
str_m3_o40_o41_fof_sym.86,43.110348,41.548206
str_m3_o10_o28_pcu_sym.206,27.426117,24.766481
str_m3_o40_o41_fof_sym.164,42.76795,41.886482
str_m7_o1_o24_bcu_sym.76,40.479664,51.755486
str_m5_o16_o16_sra_sym.141,60.349693,97.53107
str_m5_o16_o19_sra_sym.171,90.78834,76.423416
str_m5_o10_o28_sra_sym.122,48.03718,47.907722
str_m3_o10_o18_pcu_sym.85,79.043236,74.97584
str_m2_o12_o18_pcu_sym.69,40.966805,39.265198
str_m3_o12_o28_pcu_sym.112,25.724136,41.2788
str_m3_o4_o14_pcu_sym.64,20.362621,21.062223
str_m2_o11_o14_pcu_sym.39,66.70025,64.23048
str_m4_o7_o7_acs_sym.38,32.664757,39.507675
str_m2_o14_o22_pcu_sym.76,89.48692,54.43824
str_m3_o10_o28_pcu_sym.65,28.971493,33.537437
str_m5_o1_o16_sra_sym.102,56.17189,59.279182
str_m5_o8_o16_sra_sym.1,33.41918,35.687912
str_m3_o12_o17_pcu_sym.41,28.144413,32.77568
str_m5_o13_o2_sra_sym.66,114.90592,83.4307
str_m4_o1_o22_acs_sym.175,68.69982,83.24503
str_m2_o9_o17_pcu_sym.75,61.027706,57.953102
str_m4_o1_o11_acs_sym.125,92.232925,102.061554
str_m3_o4_o10_pcu_sym.204,35.91431,34.03869
str_m3_o1_o28_pcu_sym.53,29.313755,37.134895
str_m5_o11_o16_sra_sym.77,74.00559,79.63791
str_m5_o18_o23_sra_sym.139,54.292175,48.84791
str_m3_o14_o18_pcu_sym.195,70.46862,38.171474
str_m4_o11_o15_acs_sym.106,102.35859,118.244804
str_m2_o10_o14_pcu_sym.180,29.005678,36.56889
str_m3_o10_o28_pcu_sym.50,76.34486,65.69532
str_m2_o1_o22_pcu_sym.173,68.10058,64.8678
str_m3_o4_o9_pcu_sym.4,96.88499,54.863922
str_m3_o5_o27_pcu_sym.31,25.622547,27.377289
str_m4_o14_o22_acs_sym.1,96.83652,88.32653
str_m5_o18_o25_sra_sym.4,43.077393,34.99424
str_m3_o14_o14_pcu_sym.102,46.800423,44.64026
str_m2_o40_o41_fof_sym.12,24.70994,27.223398
str_m3_o5_o28_pcu_sym.5,26.040174,24.648424
str_m7_o12_o24_bcu_sym.53,55.790257,52.416683
str_m5_o7_o18_sra_sym.109,45.458836,45.721485
str_m7_o4_o9_bcu_sym.94,23.934355,28.221893
str_m3_o14_o25_pcu_sym.256,34.158417,43.009785
str_m5_o13_o16_sra_sym.16,42.03655,31.205906
str_m3_o4_o14_pcu_sym.112,36.219788,63.882446
str_m5_o16_o18_sra_sym.99,55.263527,95.43281
str_m4_o4_o22_acs_sym.70,55.79072,68.675804
str_m5_o3_o18_sra_sym.88,34.548775,38.7637
str_m3_o1_o13_pcu_sym.23,57.13499,55.197563
str_m5_o18_o28_sra_sym.47,37.537144,40.2219
str_m5_o10_o28_sra_sym.121,45.216755,47.215157
str_m7_o4_o11_bcu_sym.232,30.775475,37.202484
str_m5_o4_o16_sra_sym.60,104.35384,96.291084
str_m5_o4_o16_sra_sym.19,84.63011,87.20774
str_m3_o38_o41_fof_sym.148,72.94264,51.71537
str_m5_o16_o19_sra_sym.142,75.909485,76.06831
str_m2_o10_o18_pcu_sym.32,46.204895,54.73748
str_m5_o16_o17_sra_sym.91,50.216923,40.41019
str_m2_o10_o14_pcu_sym.160,117.76085,82.38528
str_m3_o12_o15_pcu_sym.133,133.47318,70.84711
str_m4_o11_o22_acs_sym.264,104.33877,85.432625
str_m7_o9_o24_bcu_sym.28,43.071407,44.485146
str_m5_o6_o18_sra_sym.48,37.959057,34.895462
str_m2_o16_o17_pcu_sym.15,26.843367,34.298172
str_m2_o16_o16_pcu_sym.146,38.57464,45.251762
str_m7_o12_o24_bcu_sym.16,41.231903,49.28504
str_m4_o1_o9_acs_sym.7,73.5781,65.682365
str_m3_o14_o23_pcu_sym.109,28.93855,24.830727
str_m2_o4_o14_pcu_sym.165,27.558897,24.586365
str_m2_o17_o24_pcu_sym.220,58.420815,59.394096
str_m5_o16_o22_sra_sym.236,90.21085,99.33703
str_m7_o9_o11_bcu_sym.68,35.96332,40.636803
str_m5_o16_o24_sra_sym.96,137.54301,111.54537
str_m4_o4_o14_acs_sym.95,95.55933,87.46833
str_m3_o14_o18_pcu_sym.52,23.90723,27.7595
str_m5_o18_o18_sra_sym.59,41.37225,55.73367
str_m3_o5_o7_pcu_sym.67,33.580544,40.0975
str_m5_o18_o22_sra_sym.226,79.729836,96.97004
str_m7_o30_o30_the_sym.20,30.041206,24.505568
str_m5_o5_o16_sra_sym.236,90.822296,84.02168
str_m3_o40_o41_fof_sym.19,37.122025,41.578053
str_m3_o40_o41_fof_sym.52,31.03724,33.06578
str_m3_o40_o40_fof_sym.24,30.105707,34.213932
str_m4_o2_o17_acs_sym.39,23.713448,24.942474
str_m3_o4_o16_pcu_sym.184,46.60754,56.79171
str_m5_o11_o18_sra_sym.45,95.11551,108.49619
str_m4_o4_o11_acs_sym.35,80.66199,93.04641
str_m4_o1_o14_acs_sym.63,53.215004,81.77787
str_m3_o12_o17_pcu_sym.130,70.8114,71.204094
str_m2_o14_o18_pcu_sym.129,20.012873,25.749695
str_m2_o10_o25_pcu_sym.90,67.336105,62.1377
str_m5_o16_o25_sra_sym.214,35.653927,34.37761
str_m5_o18_o24_sra_sym.14,109.57734,110.99267
str_m5_o1_o18_sra_sym.1,92.40365,67.00539
str_m3_o4_o5_pcu_sym.99,67.437965,38.397614
str_m4_o4_o22_acs_sym.62,62.77846,105.0093
str_m4_o14_o24_acs_sym.42,132.9925,97.98041
str_m3_o14_o24_pcu_sym.238,50.523678,41.58694
str_m3_o12_o29_pcu_sym.39,33.39017,41.607952
