ids,target,prediction
str_m2_o10_o17_pcu_sym.101,0.702552,0.49369946
str_m5_o13_o18_sra_sym.88,1.082768,0.89265764
str_m3_o10_o17_pcu_sym.80,0.905657,0.84201944
str_m3_o5_o13_pcu_sym.34,0.232655,0.18063107
str_m5_o11_o18_sra_sym.69,0.536267,0.6024803
str_m2_o40_o40_fof_sym.70,0.310031,0.5342907
str_m5_o18_o24_sra_sym.67,0.748316,1.0158638
str_m5_o10_o29_sra_sym.62,1.164306,0.9540924
str_m5_o1_o18_sra_sym.36,1.049804,0.6121563
str_m5_o1_o16_sra_sym.60,0.920184,0.9751934
str_m2_o14_o22_pcu_sym.76,0.623099,0.60844266
str_m4_o1_o24_acs_sym.113,0.667839,0.6988987
str_m5_o4_o2_sra_sym.84,2.575314,2.8980842
str_m7_o9_o22_bcu_sym.26,2.658588,2.6269536
str_m5_o13_o2_sra_sym.8,0.543955,0.4937214
str_m5_o18_o24_sra_sym.197,3.462414,3.002131
str_m7_o4_o10_bcu_sym.53,2.786245,2.5433927
str_m2_o10_o18_pcu_sym.88,2.386425,2.859654
str_m2_o4_o5_pcu_sym.213,0.2925,0.22501221
str_m3_o40_o41_fof_sym.34,0.743754,0.6040262
str_m5_o4_o16_sra_sym.80,0.876085,0.9408392
str_m2_o10_o29_pcu_sym.137,0.364249,0.5919298
str_m5_o4_o16_sra_sym.46,3.747933,2.9830651
str_m5_o18_o19_sra_sym.97,0.655637,0.5658792
str_m3_o5_o17_pcu_sym.35,0.567362,0.50022733
str_m7_o22_o22_bcu_sym.155,2.682063,2.6284137
str_m5_o16_o19_sra_sym.2,0.707121,0.6484026
str_m3_o40_o41_fof_sym.168,3.166302,2.7936072
str_m3_o40_o40_fof_sym.10,2.814607,2.869924
str_m3_o10_o17_pcu_sym.124,3.024006,2.863151
str_m5_o4_o16_sra_sym.41,0.956423,1.0307287
str_m5_o11_o18_sra_sym.136,3.578297,2.8582044
str_m5_o16_o24_sra_sym.1,0.614207,0.5752243
str_m3_o10_o29_pcu_sym.55,3.588555,3.0084882
str_m5_o18_o18_sra_sym.22,0.470016,1.233683
str_m7_o9_o10_bcu_sym.47,0.298066,0.2365736
str_m2_o10_o29_pcu_sym.237,2.763094,3.0652547
str_m5_o16_o17_sra_sym.69,0.764183,0.8396543
str_m3_o5_o28_pcu_sym.3,0.683142,0.6925558
str_m2_o10_o26_pcu_sym.78,0.277115,0.22799912
str_m3_o4_o14_pcu_sym.90,0.476072,0.5184635
str_m5_o17_o24_sra_sym.92,0.594599,0.46895066
str_m4_o15_o24_acs_sym.123,0.818841,0.61151445
str_m2_o16_o18_pcu_sym.27,0.19703,0.33714715
str_m5_o16_o24_sra_sym.69,0.717067,0.6041416
str_m3_o4_o9_pcu_sym.231,0.578931,0.6164497
str_m3_o14_o14_pcu_sym.215,2.864532,2.8190703
str_m3_o1_o22_pcu_sym.2,0.180749,0.41937867
str_m5_o5_o18_sra_sym.77,0.356982,0.48924294
str_m5_o13_o13_sra_sym.5,2.489173,2.9135385
str_m4_o7_o7_acs_sym.151,0.22658,0.4108452
str_m2_o4_o16_pcu_sym.213,0.281481,0.10776654
str_m2_o10_o28_pcu_sym.201,0.34137,0.27837983
str_m5_o4_o16_sra_sym.110,0.401917,0.5939716
str_m5_o1_o16_sra_sym.58,2.716881,2.954392
str_m2_o1_o16_pcu_sym.248,0.160352,0.25643578
str_m5_o11_o16_sra_sym.31,0.358729,0.45693627
str_m3_o10_o18_pcu_sym.64,2.429994,2.5555787
str_m2_o18_o21_pcu_sym.34,0.181052,0.1586813
str_m2_o14_o18_pcu_sym.40,2.310942,2.7017112
str_m2_o41_o41_fof_sym.85,0.679349,0.73623884
str_m2_o41_o41_fof_sym.88,0.674487,0.89344156
str_m5_o1_o2_sra_sym.53,0.703885,1.0084833
str_m3_o10_o14_pcu_sym.83,0.245524,0.23800793
str_m5_o11_o16_sra_sym.90,0.335767,0.411467
str_m3_o40_o41_fof_sym.55,3.404936,3.0766835
str_m3_o40_o41_fof_sym.21,0.771115,0.7449583
str_m7_o9_o11_bcu_sym.144,0.282588,0.24557343
str_m5_o2_o2_sra_sym.82,0.775545,0.83520067
str_m2_o13_o15_pcu_sym.187,2.574005,2.6700797
str_m4_o4_o24_acs_sym.159,2.578835,2.7293
str_m5_o2_o19_sra_sym.81,0.783453,0.8476738
str_m5_o18_o22_sra_sym.26,0.489053,0.7250465
str_m3_o40_o41_fof_sym.65,2.681535,2.9528117
str_m2_o9_o18_pcu_sym.118,2.817206,2.5872836
str_m5_o11_o16_sra_sym.77,0.632805,0.8748697
str_m5_o16_o16_sra_sym.72,3.338028,3.0187573
str_m5_o2_o19_sra_sym.155,0.735217,0.8660139
str_m3_o14_o18_pcu_sym.145,0.680535,0.5585884
str_m5_o4_o17_sra_sym.66,0.849493,0.8600677
str_m5_o16_o17_sra_sym.85,0.3965,0.6329063
str_m3_o10_o14_pcu_sym.214,0.378649,0.33574715
str_m2_o41_o41_fof_sym.84,1.029452,1.0370106
str_m2_o10_o29_pcu_sym.130,1.278567,0.99096334
str_m2_o14_o18_pcu_sym.29,0.28862,0.29279843
str_m5_o2_o2_sra_sym.36,0.314851,0.43512002
str_m2_o10_o28_pcu_sym.228,0.62143,0.61074674
str_m3_o10_o15_pcu_sym.80,0.620736,0.707888
str_m7_o4_o12_bcu_sym.159,2.313032,2.5094132
str_m3_o4_o18_pcu_sym.112,0.511524,0.547295
str_m7_o9_o22_bcu_sym.121,2.706703,2.6187024
str_m5_o10_o29_sra_sym.174,0.385742,0.3856205
str_m5_o10_o28_sra_sym.31,0.274004,0.48581067
str_m5_o4_o2_sra_sym.50,0.258279,0.5780357
str_m3_o10_o28_pcu_sym.118,2.851029,2.8004117
str_m5_o4_o17_sra_sym.219,2.265848,2.742869
str_m2_o10_o29_pcu_sym.143,0.833139,0.8803686
str_m2_o10_o29_pcu_sym.110,2.662087,2.7598767
str_m2_o9_o13_pcu_sym.222,2.439887,2.5128818
str_m2_o10_o29_pcu_sym.24,0.481294,0.7162765
str_m5_o13_o2_sra_sym.12,0.612151,0.4332632
str_m5_o7_o16_sra_sym.46,0.322298,0.5151695
str_m4_o22_o24_acs_sym.88,2.750604,2.9746814
str_m3_o41_o41_fof_sym.107,0.725527,0.7152599
str_m4_o4_o24_acs_sym.86,2.518371,2.6423182
str_m4_o22_o22_acs_sym.17,2.71909,2.9172482
str_m5_o13_o18_sra_sym.2,1.080918,0.98163545
str_m5_o16_o24_sra_sym.22,2.990197,2.9366002
str_m3_o1_o13_pcu_sym.220,0.235676,0.30555478
str_m2_o5_o29_pcu_sym.55,0.482574,0.50344217
str_m3_o14_o29_pcu_sym.274,0.391744,0.19148007
str_m2_o22_o22_pcu_sym.64,0.855356,0.64105165
str_m5_o11_o18_sra_sym.42,0.699789,0.8521856
str_m5_o18_o24_sra_sym.33,3.856329,3.1240935
str_m3_o10_o25_pcu_sym.215,0.519909,0.24873772
str_m5_o18_o28_sra_sym.237,2.795739,2.8205771
str_m5_o18_o19_sra_sym.56,2.397133,2.6724153
str_m5_o16_o17_sra_sym.165,0.576979,0.6310686
str_m5_o4_o18_sra_sym.107,0.666433,0.60432565
str_m5_o16_o22_sra_sym.91,0.513888,0.94432676
str_m5_o18_o19_sra_sym.81,0.360731,0.3685545
str_m5_o11_o16_sra_sym.260,0.365597,0.49817315
str_m5_o17_o17_sra_sym.68,3.479091,2.7483182
str_m2_o10_o17_pcu_sym.166,3.039712,3.0456758
str_m2_o5_o27_pcu_sym.35,0.222061,0.170998
str_m2_o41_o41_fof_sym.31,0.736776,0.7642263
str_m5_o11_o18_sra_sym.100,0.700523,0.84372175
str_m2_o14_o22_pcu_sym.175,0.26906,0.2838606
str_m3_o10_o18_pcu_sym.21,0.570051,0.28638402
str_m2_o10_o29_pcu_sym.41,0.683502,0.7785772
str_m2_o14_o18_pcu_sym.38,0.245384,0.29025975
str_m3_o14_o22_pcu_sym.53,0.326153,0.3334736
str_m5_o11_o16_sra_sym.129,2.90485,3.0914607
str_m2_o5_o28_pcu_sym.89,2.922249,2.7165332
str_m5_o18_o19_sra_sym.4,2.427793,2.619948
str_m5_o1_o2_sra_sym.44,0.682431,0.9878458
str_m5_o18_o19_sra_sym.99,0.35564,0.39753857
str_m3_o10_o16_pcu_sym.161,0.286198,0.27972832
str_m2_o9_o24_pcu_sym.159,2.459156,2.6049848
str_m2_o10_o29_pcu_sym.198,0.663801,0.8971151
str_m5_o16_o16_sra_sym.47,0.414461,0.564216
str_m2_o10_o29_pcu_sym.130,0.999689,0.6677364
str_m7_o9_o22_bcu_sym.67,2.838766,2.6305556
str_m5_o4_o16_sra_sym.45,0.350318,0.6007341
str_m2_o10_o16_pcu_sym.110,0.817037,0.7325052
str_m5_o16_o19_sra_sym.32,0.789457,0.7574619
str_m5_o18_o19_sra_sym.28,0.976608,1.026481
str_m3_o41_o41_fof_sym.150,0.319183,0.3699974
str_m3_o5_o29_pcu_sym.89,0.566476,0.50035226
str_m3_o40_o41_fof_sym.18,0.721829,0.8816656
str_m2_o9_o14_pcu_sym.257,2.545546,2.617725
str_m3_o14_o18_pcu_sym.134,0.59314,0.599296
str_m2_o5_o29_pcu_sym.3,0.94524,0.9451059
str_m3_o10_o17_pcu_sym.140,0.340606,0.36967507
str_m2_o10_o17_pcu_sym.164,0.736979,0.65090406
str_m5_o16_o19_sra_sym.171,0.420581,0.37539902
str_m2_o10_o28_pcu_sym.98,2.637819,3.0210729
str_m3_o10_o29_pcu_sym.142,0.389769,0.5939907
str_m2_o5_o29_pcu_sym.69,0.835393,0.7377018
str_m5_o1_o18_sra_sym.155,0.46295,0.48361817
str_m5_o2_o16_sra_sym.12,0.64883,0.58440435
str_m2_o5_o17_pcu_sym.16,0.473852,0.5448116
str_m3_o40_o41_fof_sym.69,0.268534,0.37536946
str_m2_o10_o28_pcu_sym.148,2.564735,2.9160771
str_m3_o14_o18_pcu_sym.254,0.350991,0.33603802
str_m7_o9_o10_bcu_sym.205,2.375792,2.5684485
str_m5_o2_o19_sra_sym.32,0.969283,0.8206686
str_m7_o10_o24_bcu_sym.4,2.43501,2.499846
str_m3_o40_o41_fof_sym.4,0.675415,0.69367445
str_m3_o14_o14_pcu_sym.118,0.707116,0.70418775
str_m2_o10_o29_pcu_sym.150,0.722969,0.8347467
str_m5_o18_o28_sra_sym.27,0.472628,0.46363297
str_m2_o4_o10_pcu_sym.116,0.337687,0.32470933
str_m5_o10_o28_sra_sym.108,0.764211,0.6118196
str_m5_o5_o18_sra_sym.7,0.703237,0.8124689
str_m4_o17_o17_acs_sym.90,1.220639,0.7748207
str_m3_o41_o41_fof_sym.143,0.976239,1.0487179
str_m2_o18_o22_pcu_sym.66,0.586445,0.47558442
str_m3_o40_o40_fof_sym.28,3.500467,2.9676661
str_m5_o10_o29_sra_sym.157,3.217725,2.9206786
str_m5_o10_o28_sra_sym.45,2.925498,2.9566512
str_m3_o10_o28_pcu_sym.112,0.61761,0.8096565
str_m5_o18_o22_sra_sym.226,0.672315,0.65946615
str_m7_o4_o9_bcu_sym.40,0.619561,0.56613004
str_m4_o22_o24_acs_sym.26,3.016259,3.0104003
str_m5_o16_o17_sra_sym.39,2.509781,2.925117
str_m2_o14_o22_pcu_sym.131,2.788219,2.7394862
str_m5_o10_o29_sra_sym.158,3.802054,3.1906762
str_m3_o1_o14_pcu_sym.40,2.77033,2.6114612
str_m4_o22_o22_acs_sym.73,3.21059,3.0539174
str_m3_o13_o22_pcu_sym.56,0.677744,0.60061014
str_m3_o14_o14_pcu_sym.24,0.689871,0.5705303
str_m2_o14_o22_pcu_sym.69,3.212896,2.7013316
str_m5_o18_o22_sra_sym.63,0.595461,0.73154676
str_m2_o10_o18_pcu_sym.24,0.464796,0.6065763
str_m2_o10_o29_pcu_sym.35,1.029843,0.6609634
str_m5_o2_o25_sra_sym.271,2.525836,2.543467
str_m7_o9_o10_bcu_sym.45,0.613358,0.61256826
str_m5_o5_o16_sra_sym.1,0.935101,0.7053112
str_m2_o5_o29_pcu_sym.19,0.340429,0.3917469
str_m5_o7_o18_sra_sym.32,0.454524,0.54990804
str_m3_o40_o41_fof_sym.14,3.230127,2.7264733
str_m5_o2_o17_sra_sym.91,0.388266,0.5414976
str_m3_o10_o29_pcu_sym.36,3.042486,2.7873826
str_m2_o10_o28_pcu_sym.89,3.002722,2.939117
str_m5_o13_o18_sra_sym.32,4.118698,2.9384694
str_m2_o14_o16_pcu_sym.128,2.360776,2.5114293
str_m5_o4_o16_sra_sym.44,0.32286,0.48687783
str_m2_o10_o28_pcu_sym.85,0.372364,0.39577523
str_m5_o10_o28_sra_sym.24,2.691971,2.793057
str_m5_o18_o24_sra_sym.57,0.431705,0.57281625
str_m3_o10_o27_pcu_sym.6,2.599837,2.7709537
str_m5_o13_o16_sra_sym.80,2.919487,2.867453
str_m3_o10_o17_pcu_sym.103,0.324203,0.28884354
str_m3_o40_o41_fof_sym.61,3.365293,2.8722453
str_m5_o4_o2_sra_sym.51,0.432268,0.55067
str_m2_o16_o16_pcu_sym.192,2.714025,2.6200814
str_m5_o11_o18_sra_sym.146,0.540579,0.61438787
str_m4_o4_o11_acs_sym.143,0.410611,0.44529286
str_m5_o11_o16_sra_sym.157,2.920778,2.8481374
str_m5_o13_o18_sra_sym.75,0.722389,0.7039064
str_m5_o1_o18_sra_sym.20,0.658794,0.76154935
str_m5_o4_o18_sra_sym.68,3.417989,2.9768949
str_m5_o11_o18_sra_sym.155,2.918112,2.8708558
str_m7_o9_o24_bcu_sym.47,2.758081,2.5927358
str_m5_o18_o24_sra_sym.28,0.821124,1.0825962
str_m2_o13_o15_pcu_sym.164,0.386028,0.37380067
str_m3_o10_o15_pcu_sym.59,0.972332,0.6744627
str_m3_o40_o41_fof_sym.12,2.733684,2.7297997
str_m5_o11_o18_sra_sym.30,1.076662,1.0990471
str_m4_o14_o24_acs_sym.116,0.548832,0.46540585
str_m2_o10_o28_pcu_sym.213,0.876358,0.7338003
str_m7_o9_o11_bcu_sym.21,0.543249,0.57613313
str_m4_o22_o22_acs_sym.130,0.287097,0.6386045
str_m4_o22_o24_acs_sym.18,0.51073,0.6461557
str_m5_o17_o17_sra_sym.74,1.246512,0.7829956
str_m4_o1_o24_acs_sym.113,0.39057,0.37567368
str_m3_o40_o41_fof_sym.164,0.418754,0.4219679
str_m3_o10_o29_pcu_sym.75,3.554237,2.9568133
str_m5_o16_o16_sra_sym.73,0.844326,0.62616
str_m4_o22_o24_acs_sym.26,0.854174,0.9649881
str_m5_o16_o23_sra_sym.74,0.672222,0.5467161
str_m3_o10_o18_pcu_sym.61,0.286817,0.27245274
str_m5_o2_o2_sra_sym.37,0.566233,0.74577844
str_m2_o10_o28_pcu_sym.60,0.462131,0.71665895
str_m2_o9_o18_pcu_sym.83,0.297169,0.3078598
str_m5_o13_o16_sra_sym.45,3.518275,2.860272
str_m7_o4_o9_bcu_sym.39,0.58444,0.5189289
str_m3_o40_o41_fof_sym.28,0.837239,0.6970333
str_m5_o11_o16_sra_sym.98,0.402963,0.37977448
str_m3_o41_o41_fof_sym.71,0.946275,0.7774538
str_m3_o14_o17_pcu_sym.11,3.097937,2.6974473
str_m3_o14_o14_pcu_sym.86,0.360107,0.45043316
str_m5_o18_o22_sra_sym.73,3.923679,3.2027125
str_m2_o9_o18_pcu_sym.46,0.321186,0.24771062
str_m3_o4_o5_pcu_sym.245,0.40223,0.2354807
str_m5_o1_o16_sra_sym.53,3.586813,2.942514
str_m5_o2_o25_sra_sym.79,0.754474,0.6875566
str_m3_o10_o29_pcu_sym.138,0.847881,0.80175245
str_m5_o18_o25_sra_sym.81,0.548429,0.6930088
str_m2_o10_o29_pcu_sym.204,4.17643,3.1505866
str_m5_o16_o24_sra_sym.51,0.825598,0.86741483
str_m7_o9_o13_bcu_sym.54,2.535965,2.5804486
str_m2_o10_o28_pcu_sym.144,1.034679,1.0330662
str_m2_o10_o29_pcu_sym.219,3.796029,3.2327104
str_m5_o13_o2_sra_sym.15,0.558063,0.43469658
str_m2_o10_o29_pcu_sym.195,0.959411,0.72261083
str_m2_o4_o16_pcu_sym.189,2.881308,2.702721
str_m5_o18_o19_sra_sym.61,2.977398,2.7869458
str_m4_o22_o24_acs_sym.13,2.840852,2.9580264
str_m3_o14_o14_pcu_sym.238,2.451,2.671846
str_m3_o10_o29_pcu_sym.98,3.198174,2.906321
str_m7_o9_o13_bcu_sym.21,0.309782,0.35752526
str_m5_o11_o18_sra_sym.190,1.204822,1.0484947
str_m5_o16_o17_sra_sym.67,2.943402,2.8195539
str_m5_o16_o17_sra_sym.71,0.578811,0.7152885
str_m2_o5_o17_pcu_sym.27,2.884717,2.7301059
str_m2_o14_o14_pcu_sym.54,0.676152,0.6559719
str_m5_o1_o18_sra_sym.26,1.017135,1.103351
str_m2_o10_o26_pcu_sym.201,0.421764,0.35456124
str_m7_o9_o22_bcu_sym.158,2.408127,2.5923676
str_m7_o9_o12_bcu_sym.110,0.580204,0.5309719
str_m2_o10_o18_pcu_sym.96,0.276358,0.39668217
str_m2_o11_o28_pcu_sym.56,0.691259,0.5739168
str_m5_o16_o19_sra_sym.34,3.366572,3.0637164
str_m3_o22_o24_pcu_sym.76,0.230895,0.16295949
str_m5_o18_o18_sra_sym.27,3.568929,2.8863654
str_m7_o9_o24_bcu_sym.15,0.553047,0.55542505
str_m7_o1_o10_bcu_sym.52,0.58749,0.57095563
str_m5_o10_o29_sra_sym.84,3.306598,3.0616708
str_m2_o5_o14_pcu_sym.30,0.539667,0.63948
str_m5_o18_o19_sra_sym.62,0.662142,0.7059902
str_m2_o5_o27_pcu_sym.38,3.791481,2.8638053
str_m3_o14_o22_pcu_sym.138,0.327872,0.28434506
str_m2_o16_o22_pcu_sym.163,0.313646,0.3015608
str_m3_o10_o29_pcu_sym.10,4.197259,2.8610473
str_m5_o18_o24_sra_sym.138,0.765497,0.96604574
str_m5_o2_o18_sra_sym.69,1.415371,0.68330896
str_m5_o2_o23_sra_sym.32,0.403674,0.2627863
str_m5_o10_o29_sra_sym.35,0.532889,0.73821676
str_m2_o9_o14_pcu_sym.154,0.293702,0.26825848
str_m2_o14_o17_pcu_sym.74,0.581775,0.6725286
str_m5_o16_o22_sra_sym.81,1.134205,0.73826444
str_m3_o10_o13_pcu_sym.46,0.322687,0.36718026
str_m2_o5_o29_pcu_sym.89,0.331732,0.36046734
str_m3_o40_o40_fof_sym.5,0.684906,0.63841474
str_m2_o14_o16_pcu_sym.226,3.130964,2.6633534
str_m5_o2_o19_sra_sym.61,1.045529,0.9237646
str_m2_o5_o17_pcu_sym.6,0.989999,1.0504049
str_m2_o16_o16_pcu_sym.45,0.607048,0.5340227
str_m2_o22_o22_pcu_sym.180,0.316913,0.26937428
str_m5_o10_o29_sra_sym.20,0.93891,1.0106167
str_m5_o16_o19_sra_sym.60,0.444468,0.41326085
str_m3_o5_o27_pcu_sym.34,2.710737,2.5025926
str_m4_o22_o22_acs_sym.32,0.946314,0.95906293
str_m5_o1_o16_sra_sym.68,0.740047,0.5849441
str_m5_o1_o16_sra_sym.48,0.835897,0.9356302
str_m5_o5_o18_sra_sym.78,0.708669,0.860144
str_m2_o41_o41_fof_sym.19,1.10373,0.95939386
str_m2_o1_o14_pcu_sym.169,3.212548,2.742844
str_m2_o16_o16_pcu_sym.205,0.27205,0.14065209
str_m5_o13_o16_sra_sym.96,0.470137,0.46076527
str_m3_o10_o29_pcu_sym.189,0.597686,0.57208383
