ids,target,prediction
str_m2_o22_o22_pcu_sym.129,6.23729,6.2986712
str_m3_o10_o12_pcu_sym.55,5.14732,4.7626987
str_m2_o10_o16_pcu_sym.20,5.02388,4.844204
str_m3_o10_o29_pcu_sym.73,6.00968,6.2585254
str_m5_o18_o19_sra_sym.68,4.43606,4.4964976
str_m5_o11_o16_sra_sym.83,4.30583,4.34035
str_m5_o18_o25_sra_sym.12,7.19022,7.390775
str_m2_o12_o16_pcu_sym.105,4.96153,5.0892644
str_m2_o1_o17_pcu_sym.61,5.17045,5.487423
str_m4_o19_o24_acs_sym.71,5.01759,5.230517
str_m3_o4_o14_pcu_sym.236,5.79743,5.8407073
str_m3_o4_o16_pcu_sym.188,5.58931,5.827645
str_m5_o11_o18_sra_sym.119,4.70525,4.7329707
str_m3_o5_o28_pcu_sym.81,4.86684,5.6353273
str_m5_o17_o25_sra_sym.38,4.15072,5.2454295
str_m4_o4_o24_acs_sym.20,5.83792,5.7121625
str_m5_o16_o23_sra_sym.79,6.0885,6.113803
str_m3_o14_o17_pcu_sym.30,6.20815,6.2942977
str_m2_o1_o9_pcu_sym.17,4.79069,4.778568
str_m5_o6_o17_sra_sym.10,8.13992,7.677504
str_m4_o15_o24_acs_sym.40,5.08798,5.035603
str_m2_o1_o22_pcu_sym.121,5.46854,5.476209
str_m5_o6_o16_sra_sym.143,7.1251,7.3463254
str_m5_o11_o16_sra_sym.135,4.20372,4.1881137
str_m3_o5_o29_pcu_sym.103,5.15039,5.3472767
str_m2_o4_o16_pcu_sym.24,5.20002,5.509378
str_m2_o16_o24_pcu_sym.98,5.27889,5.664982
str_m3_o4_o24_pcu_sym.76,5.16912,5.450383
str_m2_o38_o40_fof_sym.11,7.19551,7.2145114
str_m2_o10_o17_pcu_sym.140,4.30299,4.25001
str_m3_o4_o10_pcu_sym.11,5.39231,5.0327845
str_m2_o40_o40_fof_sym.36,8.97776,8.980979
str_m3_o10_o29_pcu_sym.160,4.43802,4.1407456
str_m4_o1_o24_acs_sym.164,5.38171,5.5559278
str_m2_o40_o41_fof_sym.42,9.30202,9.403035
str_m2_o10_o29_pcu_sym.193,4.58196,4.82157
str_m5_o13_o2_sra_sym.235,4.46091,4.3990097
str_m3_o14_o16_pcu_sym.97,5.33589,6.0556984
str_m2_o4_o18_pcu_sym.196,6.17629,6.8198757
str_m3_o10_o29_pcu_sym.68,4.78948,4.4873557
str_m5_o1_o16_sra_sym.53,4.5503,4.6309376
str_m3_o40_o40_fof_sym.13,8.89281,8.285692
str_m4_o4_o15_acs_sym.132,5.21828,5.1710196
str_m4_o2_o17_acs_sym.37,6.16455,5.2701607
str_m3_o14_o19_pcu_sym.164,6.34644,6.3597746
str_m5_o2_o17_sra_sym.26,5.45996,5.150006
str_m7_o9_o12_bcu_sym.109,7.75644,7.1128674
str_m5_o10_o29_sra_sym.49,4.24491,4.639212
str_m2_o13_o15_pcu_sym.246,5.6438,5.7540107
str_m7_o9_o12_bcu_sym.114,7.92727,7.36692
str_m5_o16_o17_sra_sym.50,6.79037,7.0216846
str_m2_o10_o17_pcu_sym.53,4.96873,4.7407217
str_m3_o12_o17_pcu_sym.180,6.21203,5.3119307
str_m3_o10_o29_pcu_sym.239,6.52442,6.5265856
str_m3_o10_o29_pcu_sym.192,4.97443,5.1662354
str_m3_o1_o29_pcu_sym.238,5.9207,6.037705
str_m5_o2_o2_sra_sym.30,6.86528,6.2810664
str_m3_o10_o14_pcu_sym.23,4.22864,4.20014
str_m5_o2_o25_sra_sym.74,4.04031,4.168886
str_m3_o40_o40_fof_sym.79,9.78332,9.036881
str_m2_o1_o28_pcu_sym.84,5.81635,5.239884
str_m3_o14_o29_pcu_sym.257,6.22935,6.536539
str_m3_o5_o26_pcu_sym.131,4.95858,4.7428794
str_m5_o4_o16_sra_sym.154,4.05931,4.3732467
str_m7_o9_o13_bcu_sym.77,7.45058,7.976883
str_m5_o18_o23_sra_sym.76,7.25093,6.6344414
str_m2_o14_o18_pcu_sym.8,6.49886,6.228842
str_m4_o4_o5_acs_sym.106,4.66498,4.549099
str_m3_o12_o22_pcu_sym.129,4.85265,5.0177894
str_m4_o5_o14_acs_sym.100,4.68439,4.717236
str_m2_o9_o20_pcu_sym.147,5.73111,5.6446285
str_m2_o14_o24_pcu_sym.118,5.03327,4.975182
str_m2_o9_o16_pcu_sym.2,5.58482,5.7739477
str_m3_o14_o24_pcu_sym.238,4.93486,5.1911592
str_m7_o24_o24_bcu_sym.34,5.39447,5.317581
str_m5_o18_o24_sra_sym.48,4.13006,3.9101787
str_m5_o18_o28_sra_sym.41,8.48507,7.837127
str_m2_o1_o13_pcu_sym.126,5.58442,5.192117
str_m2_o14_o14_pcu_sym.84,5.78021,5.725531
str_m3_o4_o9_pcu_sym.235,4.71754,4.883928
str_m4_o11_o15_acs_sym.146,5.70372,5.527626
str_m2_o10_o29_pcu_sym.150,5.51716,5.875568
str_m3_o10_o24_pcu_sym.60,4.00078,4.1440387
str_m3_o40_o40_fof_sym.25,8.89511,8.219444
str_m5_o18_o19_sra_sym.9,4.49192,4.5414233
str_m2_o10_o16_pcu_sym.25,4.57021,4.830483
str_m3_o1_o9_pcu_sym.92,5.73817,5.99621
str_m4_o1_o14_acs_sym.253,4.96319,5.0230575
str_m3_o4_o17_pcu_sym.65,6.12003,5.7352743
str_m3_o5_o13_pcu_sym.15,4.98329,5.029207
str_m5_o3_o18_sra_sym.9,9.54697,8.940606
str_m2_o14_o16_pcu_sym.186,5.49803,6.248106
str_m3_o40_o41_fof_sym.134,9.94545,9.401554
str_m2_o11_o28_pcu_sym.1,5.23321,5.8806906
str_m5_o4_o18_sra_sym.30,4.22392,3.96743
str_m3_o14_o17_pcu_sym.146,6.97451,7.4403043
str_m5_o2_o16_sra_sym.46,4.04405,4.037762
str_m3_o1_o17_pcu_sym.114,6.55689,5.870121
str_m7_o9_o22_bcu_sym.43,6.21807,6.218015
str_m5_o2_o20_sra_sym.17,4.83053,4.7902727
str_m3_o14_o14_pcu_sym.65,6.05743,6.0261903
str_m3_o40_o41_fof_sym.69,8.47254,8.374026
str_m3_o12_o28_pcu_sym.169,7.19766,6.2365303
str_m4_o22_o22_acs_sym.93,5.56103,5.6274977
str_m5_o16_o20_sra_sym.23,6.22406,6.584444
str_m2_o16_o24_pcu_sym.163,4.70935,5.064151
str_m7_o22_o22_bcu_sym.54,4.69919,5.368702
str_m2_o10_o14_pcu_sym.11,4.09167,3.9873986
str_m2_o14_o23_pcu_sym.52,6.09371,5.5774884
str_m2_o14_o14_pcu_sym.26,5.21379,5.676325
str_m5_o10_o29_sra_sym.205,5.55173,5.3489647
str_m3_o12_o15_pcu_sym.133,4.8101,4.4857535
str_m2_o10_o26_pcu_sym.113,4.89642,4.8609834
str_m2_o10_o29_pcu_sym.209,5.51156,5.7314777
str_m5_o2_o23_sra_sym.3,5.60608,5.1321883
str_m3_o4_o14_pcu_sym.258,6.66914,5.992971
str_m5_o5_o16_sra_sym.16,4.30562,4.4122334
str_m5_o11_o16_sra_sym.194,4.68132,4.4855795
str_m5_o8_o16_sra_sym.83,6.06167,6.8097835
str_m4_o12_o15_acs_sym.216,4.5609,4.6914053
str_m2_o4_o14_pcu_sym.141,4.44702,5.0762887
str_m5_o2_o25_sra_sym.83,5.62775,5.048199
str_m5_o1_o16_sra_sym.179,4.53046,4.419872
str_m3_o10_o15_pcu_sym.87,4.15407,4.244527
str_m5_o2_o18_sra_sym.4,4.11419,4.0185847
str_m5_o13_o2_sra_sym.92,4.5013,4.2541075
str_m5_o18_o25_sra_sym.233,6.86878,5.9172673
str_m3_o40_o41_fof_sym.4,7.42662,7.086251
str_m5_o13_o2_sra_sym.9,4.85892,4.8649416
str_m2_o10_o29_pcu_sym.189,5.08259,5.1068215
str_m3_o1_o4_pcu_sym.172,4.82707,4.649488
str_m5_o16_o24_sra_sym.63,3.95062,4.05727
str_m4_o4_o9_acs_sym.170,4.60706,4.798927
str_m2_o18_o22_pcu_sym.117,5.40523,5.66378
str_m3_o13_o15_pcu_sym.198,6.31409,6.22887
str_m7_o9_o22_bcu_sym.33,6.32716,6.444606
str_m5_o13_o16_sra_sym.94,5.5551,5.688113
str_m5_o7_o18_sra_sym.50,8.6869,8.449716
str_m2_o10_o18_pcu_sym.143,4.67544,4.753268
str_m5_o11_o18_sra_sym.157,4.23293,4.4877815
str_m4_o4_o22_acs_sym.3,5.65448,5.4509387
str_m2_o14_o16_pcu_sym.89,6.64656,6.475546
str_m3_o18_o24_pcu_sym.72,6.39682,5.4834423
str_m3_o22_o22_pcu_sym.71,5.82863,5.4880304
str_m2_o2_o14_pcu_sym.201,5.90693,5.2711477
str_m3_o10_o29_pcu_sym.60,4.5866,4.7546506
str_m2_o4_o16_pcu_sym.216,6.96098,6.5549884
str_m3_o14_o17_pcu_sym.125,5.44095,5.4622135
str_m2_o9_o21_pcu_sym.95,5.53275,5.6843224
str_m3_o4_o14_pcu_sym.62,6.35917,6.0644193
str_m5_o6_o18_sra_sym.75,6.60097,6.832124
str_m3_o10_o28_pcu_sym.76,5.41866,4.806838
str_m4_o4_o24_acs_sym.136,5.59004,5.8038654
str_m2_o5_o17_pcu_sym.21,4.90644,4.768718
str_m5_o16_o19_sra_sym.85,4.63659,4.548408
str_m3_o40_o41_fof_sym.12,9.80728,8.843642
str_m2_o5_o29_pcu_sym.42,5.14878,5.3699765
str_m5_o18_o25_sra_sym.47,6.60377,6.3825765
str_m4_o14_o24_acs_sym.116,5.17908,5.0395417
str_m4_o4_o11_acs_sym.97,4.9929,5.066578
str_m5_o11_o16_sra_sym.216,4.94516,4.7498817
str_m3_o13_o24_pcu_sym.26,5.69191,5.5937986
str_m4_o22_o22_acs_sym.96,5.92688,5.699358
str_m5_o6_o6_sra_sym.72,4.69709,4.513543
str_m4_o4_o24_acs_sym.75,5.08443,4.8622246
str_m4_o4_o5_acs_sym.118,4.6514,4.6363044
str_m3_o10_o28_pcu_sym.199,6.19341,6.0221167
str_m2_o14_o22_pcu_sym.1,4.99522,4.924966
str_m2_o24_o28_pcu_sym.194,5.62311,5.928741
str_m4_o22_o22_acs_sym.17,5.53583,5.7523284
str_m4_o2_o17_acs_sym.27,6.5546,5.723493
str_m7_o4_o13_bcu_sym.164,6.88796,7.066389
str_m2_o14_o29_pcu_sym.95,5.98331,6.673394
str_m2_o9_o21_pcu_sym.79,5.09615,4.9938254
str_m4_o15_o24_acs_sym.19,4.78284,4.8593583
str_m2_o14_o17_pcu_sym.195,6.71239,6.92352
str_m2_o14_o18_pcu_sym.56,6.90321,6.649466
str_m5_o16_o19_sra_sym.89,5.07958,4.871061
str_m2_o10_o26_pcu_sym.185,4.41153,4.5244265
str_m5_o13_o24_sra_sym.67,5.16874,4.351971
str_m5_o16_o22_sra_sym.59,4.16665,4.2637753
str_m3_o10_o18_pcu_sym.142,4.6539,4.428084
str_m4_o14_o22_acs_sym.110,4.43602,4.7352285
str_m2_o16_o22_pcu_sym.194,4.78201,4.2874327
str_m5_o11_o16_sra_sym.113,4.41951,4.739201
str_m5_o4_o2_sra_sym.29,5.50857,5.7140703
str_m3_o11_o14_pcu_sym.35,6.87159,6.1454835
str_m7_o22_o22_bcu_sym.14,6.59324,6.328612
str_m7_o9_o10_bcu_sym.34,5.91527,6.1037946
str_m5_o10_o29_sra_sym.12,5.68823,5.083769
str_m4_o4_o24_acs_sym.178,4.97259,5.0143805
str_m2_o13_o15_pcu_sym.105,7.00026,5.9007144
str_m5_o10_o28_sra_sym.56,5.5651,5.347977
str_m2_o11_o17_pcu_sym.68,6.45802,5.7813334
str_m4_o17_o17_acs_sym.93,7.32922,7.570624
str_m2_o16_o16_pcu_sym.118,5.17695,6.0965466
str_m7_o9_o11_bcu_sym.38,6.84805,6.6547823
str_m2_o14_o14_pcu_sym.219,6.03587,5.9933243
str_m3_o4_o10_pcu_sym.259,5.51705,5.1287956
str_m5_o16_o17_sra_sym.40,6.90552,6.8857994
str_m2_o4_o23_pcu_sym.181,5.35572,5.180348
str_m4_o5_o14_acs_sym.222,4.72423,4.577995
str_m4_o11_o15_acs_sym.82,4.16025,4.7741985
str_m5_o16_o17_sra_sym.91,6.59739,6.7382774
str_m7_o4_o9_bcu_sym.39,7.03552,7.0537515
str_m5_o2_o23_sra_sym.111,5.2039,4.6971855
str_m5_o16_o25_sra_sym.9,6.24175,6.7420597
str_m4_o22_o24_acs_sym.98,5.92055,5.678217
str_m5_o18_o18_sra_sym.9,4.42294,4.347759
str_m5_o18_o22_sra_sym.85,3.80258,4.1022706
str_m4_o1_o22_acs_sym.66,5.91487,5.8504653
str_m3_o14_o14_pcu_sym.24,5.16327,5.4032545
str_m2_o1_o1_pcu_sym.62,5.24906,5.0383444
str_m3_o14_o24_pcu_sym.83,4.58155,4.7946935
str_m3_o10_o14_pcu_sym.178,4.87732,4.435262
str_m5_o5_o16_sra_sym.50,4.00022,4.1384864
str_m2_o5_o28_pcu_sym.59,4.72715,5.0589995
str_m2_o1_o10_pcu_sym.179,5.68877,5.404929
str_m2_o1_o5_pcu_sym.5,4.44032,4.9333816
str_m5_o13_o2_sra_sym.254,4.83558,4.6141963
str_m2_o16_o22_pcu_sym.51,5.77643,5.7518115
str_m5_o1_o18_sra_sym.120,4.02053,4.132551
str_m2_o10_o17_pcu_sym.71,4.18776,4.1760116
str_m3_o10_o17_pcu_sym.186,4.49371,4.5560827
str_m3_o41_o41_fof_sym.63,8.78928,7.880791
str_m4_o22_o24_acs_sym.59,4.99687,5.5692935
str_m5_o18_o28_sra_sym.22,8.33569,8.137296
str_m3_o1_o18_pcu_sym.92,5.86371,6.0569077
str_m7_o9_o13_bcu_sym.156,9.41709,7.976064
str_m5_o4_o18_sra_sym.93,4.21236,4.420368
str_m4_o4_o15_acs_sym.83,4.84809,4.8241425
str_m4_o14_o24_acs_sym.190,4.48465,4.9061227
str_m7_o10_o22_bcu_sym.79,6.79532,6.7989497
str_m3_o10_o17_pcu_sym.98,4.0005,4.3968706
str_m2_o13_o13_pcu_sym.18,5.37154,5.0378356
str_m5_o3_o18_sra_sym.85,9.91225,9.683385
str_m2_o10_o16_pcu_sym.52,4.92363,4.9709463
str_m3_o10_o29_pcu_sym.200,4.86615,4.736688
str_m7_o9_o10_bcu_sym.43,6.22491,6.469786
str_m3_o5_o8_pcu_sym.62,4.57938,4.65369
str_m5_o1_o18_sra_sym.84,4.13219,4.122091
str_m2_o40_o41_fof_sym.23,8.53024,8.617049
str_m4_o4_o15_acs_sym.88,4.93371,5.116855
str_m5_o18_o28_sra_sym.94,8.63666,8.123192
str_m5_o10_o29_sra_sym.63,4.38175,5.1564064
str_m5_o5_o16_sra_sym.21,4.42535,4.2955675
str_m2_o10_o28_pcu_sym.16,5.02037,5.2546964
str_m7_o4_o9_bcu_sym.163,4.88488,6.419119
str_m2_o16_o18_pcu_sym.36,6.0008,5.9371715
str_m3_o38_o41_fof_sym.116,8.38365,7.7003803
str_m2_o14_o24_pcu_sym.38,4.57342,4.519633
str_m2_o10_o14_pcu_sym.80,4.32061,3.9935944
str_m5_o16_o23_sra_sym.27,7.12715,6.968668
str_m5_o16_o16_sra_sym.63,4.82146,4.692378
str_m4_o11_o15_acs_sym.133,5.1784,5.18243
str_m2_o13_o16_pcu_sym.174,6.10205,5.7932835
str_m2_o40_o40_fof_sym.5,6.56293,6.8078823
str_m3_o5_o17_pcu_sym.26,5.9443,5.5613275
str_m2_o10_o17_pcu_sym.166,4.43166,4.1405168
str_m5_o2_o24_sra_sym.68,3.53013,4.2568364
str_m2_o10_o17_pcu_sym.203,4.46959,4.3290706
str_m5_o3_o18_sra_sym.64,9.93645,10.180451
str_m3_o4_o14_pcu_sym.50,6.3807,6.004295
str_m5_o4_o18_sra_sym.70,4.61468,4.2513614
str_m7_o9_o10_bcu_sym.179,6.29126,5.9729834
str_m3_o10_o14_pcu_sym.83,4.11705,4.237351
str_m5_o1_o16_sra_sym.39,4.27462,4.2157655
str_m4_o4_o11_acs_sym.158,5.78424,5.3834434
str_m2_o14_o18_pcu_sym.102,7.33974,7.2554693
str_m2_o16_o16_pcu_sym.98,6.62656,6.570193
str_m2_o13_o14_pcu_sym.40,4.95209,4.832801
str_m2_o1_o16_pcu_sym.209,6.15748,6.228886
str_m2_o1_o2_pcu_sym.73,4.80455,4.668755
str_m3_o12_o16_pcu_sym.216,6.2582,6.437193
str_m4_o4_o24_acs_sym.34,5.14833,5.121161
str_m3_o10_o15_pcu_sym.126,4.59003,4.6819825
str_m2_o14_o16_pcu_sym.70,6.6152,6.5030017
str_m2_o4_o22_pcu_sym.116,5.41353,5.357467
str_m7_o9_o22_bcu_sym.57,7.23156,6.867803
str_m5_o11_o18_sra_sym.31,4.42697,4.442615
str_m3_o1_o18_pcu_sym.79,6.76257,5.8179827
str_m3_o16_o16_pcu_sym.110,5.70074,6.4591274
str_m3_o5_o26_pcu_sym.102,5.02683,5.0177402
str_m2_o9_o18_pcu_sym.269,6.4849,5.5960727
str_m5_o7_o16_sra_sym.61,9.12659,9.37452
str_m4_o1_o4_acs_sym.148,5.3129,5.183554
str_m3_o5_o7_pcu_sym.47,4.79603,5.0047812
str_m7_o4_o22_bcu_sym.77,6.91159,7.103943
str_m5_o11_o16_sra_sym.168,4.58347,4.4696126
str_m4_o4_o9_acs_sym.101,5.00289,4.768038
str_m5_o18_o24_sra_sym.197,3.88281,3.944369
str_m3_o4_o9_pcu_sym.51,5.16725,4.9889226
str_m2_o13_o15_pcu_sym.79,4.76572,5.413732
str_m3_o14_o18_pcu_sym.169,6.76827,6.7513404
str_m3_o5_o13_pcu_sym.90,4.98897,4.7094
str_m5_o2_o23_sra_sym.56,5.05367,5.0535564
str_m7_o9_o13_bcu_sym.131,7.33133,7.316547
str_m3_o5_o7_pcu_sym.32,4.93476,4.8552713
str_m4_o1_o22_acs_sym.13,5.69103,5.8959804
str_m2_o4_o19_pcu_sym.117,4.94257,5.425802
str_m2_o12_o29_pcu_sym.179,6.3601,6.5285206
str_m5_o1_o16_sra_sym.77,4.56269,4.541064
str_m3_o5_o14_pcu_sym.55,4.74317,4.858619
str_m4_o11_o15_acs_sym.136,5.35484,5.141033
str_m2_o14_o24_pcu_sym.124,4.44831,4.639987
str_m2_o12_o14_pcu_sym.49,5.36929,5.2561164
str_m5_o13_o16_sra_sym.59,5.1065,4.885833
str_m2_o4_o16_pcu_sym.198,6.84289,6.436889
str_m2_o10_o28_pcu_sym.246,4.58017,4.5035267
str_m4_o11_o14_acs_sym.234,5.27943,5.2037067
str_m5_o11_o18_sra_sym.115,4.60688,4.9118176
str_m4_o22_o22_acs_sym.106,6.01315,5.926925
str_m2_o9_o17_pcu_sym.152,6.54487,6.4124355
str_m5_o18_o18_sra_sym.83,3.66301,4.219996
str_m5_o10_o28_sra_sym.8,5.59091,5.29913
str_m2_o10_o18_pcu_sym.55,3.88017,4.58416
str_m4_o14_o14_acs_sym.41,4.86917,4.738687
str_m4_o7_o7_acs_sym.162,6.32155,5.0851574
str_m5_o1_o2_sra_sym.55,4.81967,4.740392
str_m3_o10_o18_pcu_sym.120,3.91499,4.476394
str_m5_o16_o23_sra_sym.204,6.35496,6.233087
str_m2_o14_o17_pcu_sym.27,6.00669,6.7998405
str_m2_o10_o18_pcu_sym.159,5.14622,5.1840878
str_m5_o16_o24_sra_sym.65,4.03271,4.1794014
str_m3_o10_o15_pcu_sym.77,4.2606,4.252799
str_m2_o1_o9_pcu_sym.23,5.10995,5.3695726
str_m4_o1_o14_acs_sym.250,5.43045,5.2954245
str_m2_o4_o16_pcu_sym.252,6.39791,6.4599395
str_m5_o7_o18_sra_sym.94,7.76879,7.639775
str_m7_o1_o24_bcu_sym.100,7.87275,7.062652
str_m5_o18_o22_sra_sym.22,4.24723,4.1956143
str_m2_o12_o29_pcu_sym.180,6.46503,6.494788
str_m5_o16_o17_sra_sym.9,6.54096,5.85082
str_m2_o1_o13_pcu_sym.193,5.43538,5.737119
str_m3_o14_o17_pcu_sym.149,5.79223,5.6536455
str_m4_o14_o22_acs_sym.100,4.68456,4.93146
str_m5_o16_o26_sra_sym.231,7.65222,7.3753557
str_m5_o16_o24_sra_sym.182,4.02301,3.9861348
str_m2_o10_o14_pcu_sym.39,3.82732,3.8655193
str_m4_o24_o24_acs_sym.1,5.76344,5.85879
str_m2_o11_o18_pcu_sym.69,5.98883,5.660094
str_m5_o18_o25_sra_sym.63,5.32088,5.4207373
str_m2_o13_o15_pcu_sym.60,5.81909,5.4232345
str_m7_o22_o24_bcu_sym.150,6.99621,6.5112834
str_m5_o2_o17_sra_sym.29,5.53807,5.413957
str_m5_o2_o20_sra_sym.64,4.63227,4.5404735
str_m5_o11_o16_sra_sym.211,4.96655,4.6789956
str_m5_o13_o20_sra_sym.76,4.94964,4.727758
str_m7_o9_o11_bcu_sym.7,6.26262,6.352426
str_m3_o41_o41_fof_sym.157,10.44731,9.295095
str_m5_o16_o19_sra_sym.246,4.22896,4.4658837
str_m3_o14_o17_pcu_sym.92,6.20322,5.9534373
str_m2_o10_o11_pcu_sym.113,5.10095,4.7729287
str_m2_o10_o17_pcu_sym.106,4.17167,4.0304704
str_m3_o10_o26_pcu_sym.48,5.78398,5.8549232
str_m3_o11_o18_pcu_sym.112,5.24024,5.4522047
str_m5_o18_o25_sra_sym.90,7.32895,7.6081877
str_m5_o1_o18_sra_sym.68,4.39257,4.547845
str_m2_o16_o16_pcu_sym.171,6.1218,5.7869596
str_m5_o5_o13_sra_sym.3,3.83561,3.8839521
str_m5_o13_o17_sra_sym.39,5.06799,4.732361
str_m3_o11_o14_pcu_sym.90,5.36785,4.979738
str_m5_o11_o16_sra_sym.87,4.29262,4.3840294
str_m5_o1_o18_sra_sym.92,4.12324,4.1131206
str_m2_o10_o17_pcu_sym.195,3.97777,4.0127835
str_m4_o4_o22_acs_sym.131,5.52789,5.7438703
str_m5_o18_o18_sra_sym.47,4.70158,4.176991
str_m7_o9_o11_bcu_sym.157,5.78782,5.8921084
str_m4_o11_o22_acs_sym.105,4.76598,4.774015
str_m5_o16_o26_sra_sym.15,7.84571,8.731563
str_m2_o10_o28_pcu_sym.137,4.71914,4.81203
str_m4_o7_o7_acs_sym.128,8.31685,6.7327194
str_m3_o4_o16_pcu_sym.191,5.95562,6.1187634
str_m5_o11_o16_sra_sym.217,4.42941,4.8252606
str_m7_o4_o12_bcu_sym.88,6.83943,7.172519
str_m3_o12_o24_pcu_sym.102,6.39785,5.5465517
str_m2_o9_o18_pcu_sym.10,6.30934,5.926866
str_m2_o12_o14_pcu_sym.19,4.47733,5.080489
str_m3_o10_o16_pcu_sym.115,4.68823,4.802854
str_m2_o10_o29_pcu_sym.115,4.36042,4.58479
str_m3_o1_o9_pcu_sym.52,5.40881,5.6508
str_m4_o14_o14_acs_sym.109,5.34609,4.95726
str_m4_o5_o14_acs_sym.86,4.53217,4.691339
str_m2_o1_o23_pcu_sym.109,5.58555,5.181889
str_m3_o1_o7_pcu_sym.83,5.01358,5.9055815
str_m3_o14_o28_pcu_sym.271,5.99002,6.1952543
str_m3_o1_o4_pcu_sym.90,6.0446,6.2910085
str_m5_o13_o13_sra_sym.59,3.64283,3.3855724
str_m5_o16_o16_sra_sym.67,4.07353,4.078364
str_m2_o11_o24_pcu_sym.267,4.61518,4.4351807
str_m2_o11_o18_pcu_sym.122,6.31649,5.7187138
str_m5_o17_o18_sra_sym.6,6.13185,6.0777493
str_m4_o12_o15_acs_sym.133,4.82083,4.490245
str_m3_o11_o18_pcu_sym.27,5.73936,5.715302
str_m2_o9_o18_pcu_sym.120,6.15281,5.705023
str_m3_o10_o18_pcu_sym.10,4.69622,4.6802397
